,line,token,lemma,error_type
1529,103079,δεόμενοι,δέω2,2
1530,103107,ὅτι,ὅτι2,2
1531,103168,οἷς,ὅς2,2
1532,103232,ὧν,ὅς2,2
1533,103312,δεῖσθαι,δέω2,2
1534,103435,ὅτι,ὅτι2,2
1535,103458,οὓς,ὅς2,2
1536,103533,οἷς,ὅς2,2
1537,103638,ἃ,ὅς2,2
1538,103681,ἔδησε,δέω2,2
1539,103694,ἐπιούσῃ,ἔπειμι2,2
1540,103795,ὅτι,ὅτι2,2
1541,103847,θύσει,θύω2,2
1542,103919,θύειν,θύω2,2
1543,103987,ᾧ,ὅς2,2
1544,104077,ὅτι,ὅτι2,2
1545,104091,χρῆσθαι,χράω2,2
1546,104159,χρῆσθαι,χράω2,2
1547,104172,οὓς,ὅς2,2
1548,104176,οὓς,ὅς2,2
1549,104179,κύριος,κύριος2,2
1550,104215,ὧν,ὅς2,2
1551,104245,ἃ,ὅς2,2
1552,104552,ὧν,ὅς2,2
1553,104659,οὓς,ὅς2,2
1554,104698,ὅτι,ὅτι2,2
1555,104856,ἔδησεν,δέω2,2
1556,104973,οὓς,ὅς2,2
1557,105153,οὓς,ὅς2,2
1558,105251,οὓς,ὅς2,2
1559,105330,χρῆσθαι,χράω2,2
1560,105377,ὅτι,ὅτι2,2
1561,105501,οὓς,ὅς2,2
1562,105527,ἃ,ὅς2,2
1563,105567,ἃ,ὅς2,2
1564,105574,δεῖ,δέω2,2
1565,105579,ὅτι,ὅτι2,2
1566,105599,ὅτι,ὅτι2,2
1567,105681,ὧν,ὅς2,2
1568,105783,ὅτι,ὅτι2,2
1569,105800,ὅτι,ὅτι2,2
1570,105907,ὧν,ὅς2,2
1571,105925,ὅτι,ὅτι2,2
1572,106074,οὓς,ὅς2,2
1573,106256,ἃ,ὅς2,2
1574,106336,ἣν,ὅς2,2
1575,106379,ἃ,ὅς2,2
1576,106409,οὓς,ὅς2,2
1577,106417,θύομεν,θύω2,2
1578,106478,ἔθυσεν,θύω2,2
1579,106491,ἃ,ὅς2,2
1580,106556,ἃ,ὅς2,2
1581,106573,χρῆσθαι,χράω2,2
1582,106607,ἃ,ὅς2,2
1583,106608,δεῖ,δέω2,2
1584,106631,ἃ,ὅς2,2
1585,106715,ἐδεήθησαν,δέω2,2
1586,106756,οἷς,ὅς2,2
1587,106825,οὓς,ὅς2,2
1588,106847,ὧν,ὅς2,2
1589,106887,ὅτι,ὅτι2,2
1590,106889,δέομεν,δέω2,2
1591,106932,ὅτι,ὅτι2,2
1592,106977,δεῖ,δέω2,2
1593,106984,ὅτι,ὅτι2,2
1594,106995,ἃ,ὅς2,2
1595,107021,ὅτι,ὅτι2,2
1596,107086,δεομένους,δέω2,2
1597,107381,ὧν,ὅς2,2
1598,107427,ὅτι,ὅτι2,2
1599,107448,οὓς,ὅς2,2
1600,107457,ὅτι,ὅτι2,2
1601,107498,ἣν,ὅς2,2
1602,107538,ὅτι,ὅτι2,2
1603,107598,δέουσι,δέω2,2
1604,107684,ὅτι,ὅτι2,2
1605,107857,ἣν,ὅς2,2
1606,108028,ὧν,ὅς2,2
1607,108032,πιστοὶ,πιστός2,2
1608,108168,ὧν,ὅς2,2
1609,108291,ὧν,ὅς2,2
1610,108307,οὓς,ὅς2,2
1611,108542,ὅτι,ὅτι2,2
1612,108562,ἀπορεῖν,ἀπορέω2,2
1613,108579,ὧν,ὅς2,2
1614,108601,ὧν,ὅς2,2
1615,108635,ἣν,ὅς2,2
1616,108693,χρῆσθαι,χράω2,2
1617,108697,ὧν,ὅς2,2
1618,108843,ὅτι,ὅτι2,2
1619,108886,ὅτι,ὅτι2,2
1620,109007,ἀπορήσειν,ἀπορέω2,2
1621,109019,οἷς,ὅς2,2
1622,109151,ὧν,ὅς2,2
1623,109245,ἀποροῦντες,ἀπορέω2,2
1624,109481,ὧν,ὅς2,2
1625,109532,ὧν,ὅς2,2
1626,109596,οἷς,ὅς2,2
1627,109616,δεηθέντων,δέω2,2
1628,109653,ἧς,ὅς2,2
1629,109778,δεῖ,δέω2,2
1630,109787,ὧν,ὅς2,2
1631,109814,ἀποροῦντας,ἀπορέω2,2
1632,109821,δεόμενοι,δέω2,2
1633,109958,ἃ,ὅς2,2
1634,110117,ὅτι,ὅτι2,2
1635,110123,ὅτι,ὅτι2,2
1636,110163,ὧν,ὅς2,2
1637,110547,δεῖσθαι,δέω2,2
1638,110624,οὓς,ὅς2,2
1639,110662,ὅτι,ὅτι2,2
1640,110678,ὅτι,ὅτι2,2
1641,110802,ἀπιόντες,ἄπειμι2,2
1642,110869,ᾧ,ὅς2,2
1643,110975,ὅτι,ὅτι2,2
1644,110986,ὅτι,ὅτι2,2
1645,111068,ὅτι,ὅτι2,2
1646,111211,ὧν,ὅς2,2
1647,111246,οὓς,ὅς2,2
1648,111641,ὅτι,ὅτι2,2
1649,111708,οἷς,ὅς2,2
1650,111762,ἧς,ὅς2,2
1651,111792,ὅτι,ὅτι2,2
1652,111879,ὅτι,ὅτι2,2
1653,111884,ὅτι,ὅτι2,2
1654,111963,ἃ,ὅς2,2
1655,112114,ὧν,ὅς2,2
1656,112121,ἀπίασιν,ἄπειμι2,2
1657,112122,ὅτι,ὅτι2,2
1658,112126,ὧν,ὅς2,2
1659,112133,ὧν,ὅς2,2
1660,112453,ὅτι,ὅτι2,2
1661,112462,ὅτι,ὅτι2,2
1662,112484,ὅτι,ὅτι2,2
1663,112533,ὧν,ὅς2,2
1664,112537,δέομαι,δέω2,2
1665,112610,ὧν,ὅς2,2
1666,112643,κύριοι,κύριος2,2
1667,112674,ὅτι,ὅτι2,2
1668,112761,πιστοὺς,πιστός2,2
1669,112836,ὅτι,ὅτι2,2
1670,112890,ὧν,ὅς2,2
1671,112927,ὅτι,ὅτι2,2
1672,112955,ὅτι,ὅτι2,2
1673,113231,ᾧ,ὅς2,2
1674,113235,ὅτι,ὅτι2,2
1675,113294,ὅτι,ὅτι2,2
1676,113333,ὅτι,ὅτι2,2
1677,113379,ὅτι,ὅτι2,2
1678,113388,οἷ,οἷ2,2
1679,113479,οἷς,ὅς2,2
1680,113488,ὅτι,ὅτι2,2
1681,113516,δέομαι,δέω2,2
1682,113543,δέομαι,δέω2,2
1683,113571,ὅτι,ὅτι2,2
1684,113728,πιστὸν,πιστός2,2
1685,113780,πιστὸς,πιστός2,2
1686,113890,ὅτι,ὅτι2,2
1687,113911,ἃ,ὅς2,2
1688,113951,ὧν,ὅς2,2
1689,113992,ὅτι,ὅτι2,2
1690,114106,χρῆσθαι,χράω2,2
1691,114107,ἣν,ὅς2,2
1692,114125,ὅτι,ὅτι2,2
1693,114152,ὅτι,ὅτι2,2
1694,114188,ὅτι,ὅτι2,2
1695,114194,ὅτι,ὅτι2,2
1696,114207,ἃ,ὅς2,2
1697,114238,ἀπιόντες,ἄπειμι2,2
1698,114246,ὅτι,ὅτι2,2
1699,114270,οὓς,ὅς2,2
1700,114277,οὓς,ὅς2,2
1701,114338,ὅτι,ὅτι2,2
1702,114354,ὅτι,ὅτι2,2
1703,114453,χρώμενος,χράω2,2
1704,114477,ᾧ,ὅς2,2
1705,114514,ὧν,ὅς2,2
1706,114524,ὧν,ὅς2,2
1707,114562,οἷς,ὅς2,2
1708,114568,ὧν,ὅς2,2
1709,114626,ὧν,ὅς2,2
1710,114636,ὧν,ὅς2,2
1711,114670,ὧν,ὅς2,2
1712,114695,ἧς,ὅς2,2
1713,114704,ὧν,ὅς2,2
1714,114776,ὧν,ὅς2,2
1715,114782,ὅτι,ὅτι2,2
1716,114961,οὓς,ὅς2,2
1717,115013,ὧν,ὅς2,2
1718,115020,ὧν,ὅς2,2
1719,115042,ὅτι,ὅτι2,2
1720,115097,ὅτι,ὅτι2,2
1721,115178,ὅτι,ὅτι2,2
1722,115197,ᾧ,ὅς2,2
1723,115255,πιστοὺς,πιστός2,2
1724,115268,ὧν,ὅς2,2
1725,115293,ὅτι,ὅτι2,2
1726,115302,ὅτι,ὅτι2,2
1727,115323,οὓς,ὅς2,2
1728,115361,ὅτι,ὅτι2,2
1729,115382,ὅτι,ὅτι2,2
1730,115389,ἣν,ὅς2,2
1731,115404,ὧν,ὅς2,2
1732,115417,ἃ,ὅς2,2
1733,115645,ἃ,ὅς2,2
1734,115660,ἣν,ὅς2,2
1735,115669,ἃ,ὅς2,2
1736,115677,οἷς,ὅς2,2
1737,115743,1,,1
1738,115746,ὅτι,ὅτι2,2
1739,115783,ὧν,ὅς2,2
1740,115860,ἧς,ὅς2,2
1741,115924,οἷς,ὅς2,2
1742,116058,δεῖ,δέω2,2
1743,116108,οἷς,ὅς2,2
1744,116125,ἃ,ὅς2,2
1745,116243,ὧν,ὅς2,2
1746,116295,ἧς,ὅς2,2
1747,116311,ἣν,ὅς2,2
1748,116326,ὧν,ὅς2,2
1749,116334,ὧν,ὅς2,2
1750,116354,ὧν,ὅς2,2
1751,116384,οὓς,ὅς2,2
1752,116424,ὃν,ὅς2,2
1753,116608,ὅτι,ὅτι2,2
1754,116749,ὅτι,ὅτι2,2
1755,116763,ᾧ,ὅς2,2
1756,116807,οὓς,ὅς2,2
1757,116824,ἣν,ὅς2,2
1758,116859,ὅτι,ὅτι2,2
1759,116895,ὅτι,ὅτι2,2
1760,116900,ὅτι,ὅτι2,2
1761,116929,ὅτι,ὅτι2,2
1762,116944,ἣν,ὅς2,2
1763,117007,οἷς,ὅς2,2
1764,117052,ὅτι,ὅτι2,2
1765,117138,ὅτι,ὅτι2,2
1766,117294,ὅτι,ὅτι2,2
1767,117316,ὧν,ὅς2,2
1768,117410,ἃ,ὅς2,2
1769,117441,ὧν,ὅς2,2
1770,117506,ὧν,ὅς2,2
1771,117527,ὃν,ὅς2,2
1772,117532,ὃν,ὅς2,2
1773,117538,ἣν,ὅς2,2
1774,117621,ὧν,ὅς2,2
1775,117664,χρώμενον,χράω2,2
1776,117688,ὧν,ὅς2,2
1777,117951,ἃ,ὅς2,2
1778,118019,οἷς,ὅς2,2
1779,118177,ὧν,ὅς2,2
1780,118190,δέομαι,δέω2,2
1781,118212,ὅτι,ὅτι2,2
1782,118264,ὧν,ὅς2,2
1783,118340,ὃν,ὅς2,2
1784,118348,ἃ,ὅς2,2
1785,118374,ὅτι,ὅτι2,2
1786,118416,ὧν,ὅς2,2
1787,118560,ὅτι,ὅτι2,2
1788,118616,ὅτι,ὅτι2,2
1789,118731,ὅν,ὅς2,2
1790,118855,ὧν,ὅς2,2
1791,118952,ὧν,ὅς2,2
1792,119066,ὧν,ὅς2,2
1793,119134,οἷς,ὅς2,2
1794,119164,χρῆσθαι,χράω2,2
1795,119209,ὅτι,ὅτι2,2
1796,119338,ἃ,ὅς2,2
1797,119482,ὅτι,ὅτι2,2
1798,119572,ἐνδεεῖς,ἐνδέω2,2
1799,119585,ὧν,ὅς2,2
1800,119627,ὅτι,ὅτι2,2
1801,119641,πιστὸν,πιστός2,2
1802,119668,ὧν,ὅς2,2
1803,119675,ὅτι,ὅτι2,2
1804,119692,ὅτι,ὅτι2,2
1805,119788,ὧν,ὅς2,2
1806,119813,ἧς,ὅς2,2
1807,119871,ὅτι,ὅτι2,2
1808,119881,ὃν,ὅς2,2
1809,119886,οὓς,ὅς2,2
1810,119913,δεῖ,δέω2,2
1811,119917,ὅτι,ὅτι2,2
1812,119974,οὓς,ὅς2,2
1813,119996,ἧς,ὅς2,2
1814,120036,οὓς,ὅς2,2
1815,120071,χρῆσθαι,χράω2,2
1816,120087,ὧν,ὅς2,2
1817,120146,ὧν,ὅς2,2
1818,120264,ἧς,ὅς2,2
1819,120326,χρῶμαι,χράω2,2
1820,120396,ὧν,ὅς2,2
1821,120536,δέομαι,δέω2,2
1822,120559,ὅτι,ὅτι2,2
1823,120588,χρῆσθαι,χράω2,2
1824,120605,ὅτι,ὅτι2,2
1825,121007,ὧν,ὅς2,2
1826,121045,ᾧ,ὅς2,2
1827,121202,ὅτι,ὅτι2,2
1828,121279,ὧν,ὅς2,2
1829,121339,ὃν,ὅς2,2
1830,121405,ἃ,ὅς2,2
1831,121424,ὅτι,ὅτι2,2
1832,121524,ἣν,ὅς2,2
1833,121588,χρωμένους,χράω2,2
1834,121611,χρῆσθαι,χράω2,2
1835,121642,χρῶμαι,χράω2,2
1836,121946,ὅτι,ὅτι2,2
1837,121977,ὧν,ὅς2,2
1838,122007,δεόμενοι,δέω2,2
1839,122094,δεῖ,δέω2,2
1840,122257,ὧν,ὅς2,2
1841,122333,ὧν,ὅς2,2
1842,122445,ὧν,ὅς2,2
1843,122546,ὅτι,ὅτι2,2
1844,122548,πιστὰς,πιστός2,2
1845,122577,ὧν,ὅς2,2
1846,122597,οἷς,ὅς2,2
1847,122638,ὧν,ὅς2,2
1848,122674,ὧν,ὅς2,2
1849,122740,οὓς,ὅς2,2
1850,122818,ἐχρώμην,χράω2,2
1851,122822,ὧν,ὅς2,2
1852,122968,ὃν,ὅς2,2
1853,122984,οἷς,ὅς2,2
1854,122988,ἐχρώμην,χράω2,2
1855,123003,οὓς,ὅς2,2
1856,123243,ὧν,ὅς2,2
1857,123269,ὅτι,ὅτι2,2
1858,123296,ὧν,ὅς2,2
1859,123334,κύριος,κύριος2,2
1860,123386,ὧν,ὅς2,2
1861,123504,ἥν,ὅς2,2
1862,123549,ὧν,ὅς2,2
1863,123598,ὅτι,ὅτι2,2
1864,123627,ὧν,ὅς2,2
1865,123712,περίπλουν,περίπλοος2,2
1866,123768,θύειν,θύω2,2
1867,123826,ἣν,ὅς2,2
1868,123893,ὅτι,ὅτι2,2
1869,123931,ἣν,ὅς2,2
1870,123983,ὧν,ὅς2,2
1871,124013,οἷς,ὅς2,2
1872,124128,ὅτι,ὅτι2,2
1873,124178,ἐχρῆτο,χράω2,2
1874,124236,ἧς,ὅς2,2
1875,124336,χρῆσθαι,χράω2,2
1876,124467,ἀπειλοῦντας,ἀπειλέω2,2
1877,124524,ὅτι,ὅτι2,2
1878,124527,οὓς,ὅς2,2
1879,124561,ὧν,ὅς2,2
1880,124851,ὧν,ὅς2,2
1881,125231,ὄγκου,ὄγκος2,2
1882,125236,ὧν,ὅς2,2
1883,125309,ἣν,ὅς2,2
1884,125462,οἷς,ὅς2,2
1885,125579,ὧν,ὅς2,2
1886,125632,ἀπορῶ,ἀπορέω2,2
1887,125672,ἃ,ὅς2,2
1888,125681,ὧν,ὅς2,2
1889,125833,οἷς,ὅς2,2
1890,125849,ὧν,ὅς2,2
1891,126075,ὧν,ὅς2,2
1892,126277,οἷς,ὅς2,2
1893,126366,δέομαι,δέω2,2
1894,126375,ἃ,ὅς2,2
1895,126505,ὧν,ὅς2,2
1896,126612,ὅτι,ὅτι2,2
1897,126625,ὧν,ὅς2,2
1898,126651,ὧν,ὅς2,2
1899,126937,ἧς,ὅς2,2
1900,127014,δεῖ,δέω2,2
1901,127053,ὧν,ὅς2,2
1902,127165,ἧς,ὅς2,2
1903,127329,οὓς,ὅς2,2
1904,127357,ὅτι,ὅτι2,2
1905,127731,ὧν,ὅς2,2
1906,127766,οὓς,ὅς2,2
1907,127804,ᾧ,ὅς2,2
1908,127817,ὅτι,ὅτι2,2
1909,127841,ἃ,ὅς2,2
1910,127857,κυρίους,κύριος2,2
1911,127871,ὧν,ὅς2,2
1912,127900,ὃν,ὅς2,2
1913,128018,ὧν,ὅς2,2
1914,128078,ὅτι,ὅτι2,2
1915,128098,ἣν,ὅς2,2
1916,128161,ὅτι,ὅτι2,2
1917,128175,χρῆσθαι,χράω2,2
1918,128330,ἧς,ὅς2,2
1919,128344,ἧς,ὅς2,2
1920,128360,ὧν,ὅς2,2
1921,128384,χρώμενοι,χράω2,2
1922,128429,χρώμενος,χράω2,2
1923,128456,ὧν,ὅς2,2
1924,128555,ἧς,ὅς2,2
1925,128560,οὓς,ὅς2,2
1926,128787,ὅτι,ὅτι2,2
1927,128874,ὅτι,ὅτι2,2
1928,128925,ὅτι,ὅτι2,2
1929,129084,ᾧ,ὅς2,2
1930,129099,ἃ,ὅς2,2
1931,129116,ἃ,ὅς2,2
1932,129189,χρώμενος,χράω2,2
1933,129244,ὅτι,ὅτι2,2
1934,129262,δέονται,δέω2,2
1935,129273,ἧς,ὅς2,2
1936,129288,ὧν,ὅς2,2
1937,129305,χρῶνται,χράω2,2
1938,129586,ἣν,ὅς2,2
1939,129721,ὅτι,ὅτι2,2
1940,129777,ὅτι,ὅτι2,2
1941,129844,ὧν,ὅς2,2
1942,129862,ὅτι,ὅτι2,2
1943,129867,ἐχρῶντο,χράω2,2
1944,129940,ἃ,ὅς2,2
1945,130152,ὅτι,ὅτι2,2
1946,130205,ὅτι,ὅτι2,2
1947,130219,ἀπορῶ,ἀπορέω2,2
1948,130272,ἀπορεῖν,ἀπορέω2,2
1949,130519,ὅτι,ὅτι2,2
1950,130595,ἀκρασίας,ἀκρασία2,2
1951,130653,ἀκρασίαν,ἀκρασία2,2
1952,130708,ἃ,ὅς2,2
1953,130861,δεῖ,δέω2,2
1954,130869,ὅτι,ὅτι2,2
1955,130896,οἷς,ὅς2,2
1956,131054,χρωμένους,χράω2,2
1957,131115,παριόντων,πάρειμι2,2
1958,131433,χρώμενοι,χράω2,2
