,Unnamed: 0,n,token,lemma,pos
555,555,71,αὐτῷ,αὐτός,p-s---md-
556,556,72,τρεφόμενον,τρέφω,a-s---na-
557,557,73,στράτευμα,στράτευμα,n-s---na-
558,558,74,.,.,u--------
559,559,1,Πρόξενον,Πρόξενος,n-s---ma-
560,560,2,δὲ,δέ,g--------
561,561,3,τὸν,ὁ,l-s---ma-
562,562,4,Βοιώτιον,Βοιώτιος,a-s---ma-
563,563,5,ξένον,ξένος,a-s---ma-
564,564,6,ὄντα,εἰμί,v-sppama-
565,565,7,ἐκέλευσε,κελεύω,v3saia---
566,566,8,λαβόντα,λαμβάνω,v-sapama-
567,567,9,ἄνδρας,ἀνήρ,n-p---ma-
568,568,10,ὅτι,ὅτι2,c--------
569,569,11,πλείστους,πλεῖστος,a-p---ma-
570,570,12,παραγενέσθαι,παραγίγνομαι,v--anm---
571,571,13,",",",",u--------
572,572,14,ὡς,ὡς,c--------
573,573,15,ἐς,εἰς,r--------
574,574,16,Πισίδας,Πισίδαι,n-s---mn-
575,575,17,βουλόμενος,βούλομαι,v-sppemn-
576,576,18,στρατεύεσθαι,στρατεύω,v--pne---
577,577,19,",",",",u--------
578,578,20,ὡς,ὡς,c--------
579,579,21,πράγματα,πρᾶγμα,n-p---na-
580,580,22,παρεχόντων,παρέχω,v-pppamg-
581,581,23,τῶν,ὁ,l-p---mg-
582,582,24,Πισιδῶν,Πισίδαι,n-p---mg-
583,583,25,τῇ,ὁ,l-s---fd-
584,584,26,ἑαυτοῦ,ἑαυτοῦ,p-s---mg-
585,585,27,χώρᾳ,χώρα,n-s---fd-
586,586,28,.,.,u--------
587,587,29,Σοφαίνετον,Σοφαίνετος,n-s---ma-
588,588,30,δὲ,δέ,g--------
589,589,31,τὸν,ὁ,l-s---ma-
590,590,32,Στυμφάλιον,Στυμφάλιος,a-s---ma-
591,591,33,καὶ,καί,d--------
592,592,34,Σωκράτην,Σωκράτης,n-s---ma-
593,593,35,τὸν,ὁ,l-s---ma-
594,594,36,Ἀχαιόν,Ἀχαιός,a-s---ma-
595,595,37,",",",",u--------
596,596,38,ξένους,ξένος,a-p---ma-
597,597,39,ὄντας,εἰμί,v-pppama-
598,598,40,καὶ,καί,d--------
599,599,41,τούτους,οὗτος,p-p---ma-
600,600,42,",",",",u--------
601,601,43,ἐκέλευσεν,κελεύω,v3saia---
602,602,44,ἄνδρας,ἀνήρ,n-p---ma-
603,603,45,λαβόντας,λαμβάνω,v-papama-
604,604,46,ἐλθεῖν,ἔρχομαι,v--ana---
605,605,47,ὅτι,ὅτι2,c--------
606,606,48,πλείστους,πλεῖστος,a-p---ma-
607,607,49,",",",",u--------
608,608,50,ὡς,ὡς,c--------
609,609,51,πολεμήσων,πολεμέω,v-sfpamn-
610,610,52,Τισσαφέρνει,Τισσαφέρνης,m-p---m--
611,611,53,σὺν,σύν,r--------
612,612,54,τοῖς,ὁ,l-p---md-
613,613,55,φυγάσι,φυγάς,n-p---md-
614,614,56,τοῖς,ὁ,l-p---md-
615,615,57,Μιλησίων,Μιλήσιος,n-p---mg-
616,616,58,.,.,u--------
617,617,59,καὶ,καί,d--------
618,618,60,ἐποίουν,ποιέω,v3piia---
619,619,61,οὕτως,οὕτως,d--------
620,620,62,οὗτοι,οὗτος,p-p---mn-
621,621,63,.,.,u--------
622,622,1,ἐπεὶ,ἐπεί,c--------
623,623,2,δʼ,δέ,g--------
624,624,3,ἐδόκει,δοκέω,v3siia---
625,625,4,ἤδη,ἤδη,d--------
626,626,5,πορεύεσθαι,πορεύω,v--pne---
627,627,6,αὐτῷ,αὐτός,a-s---md-
628,628,7,ἄνω,ἄνω2,d--------
629,629,8,",",",",u--------
630,630,9,τὴν,ὅς,p-s---fa-
631,631,10,μὲν,μέν,g--------
632,632,11,πρόφασιν,πρόφασις,n-s---fa-
633,633,12,ἐποιεῖτο,ποιέω,v3siie---
634,634,13,ὡς,ὡς,c--------
635,635,14,Πισίδας,Πισίδαι,n-s---mn-
636,636,15,βουλόμενος,βούλομαι,v-sppemn-
637,637,16,ἐκβαλεῖν,ἐκβάλλω,v--ana---
638,638,17,παντάπασιν,παντάπασι,d--------
639,639,18,ἐκ,ἐκ,r--------
640,640,19,τῆς,ὁ,l-s---fg-
641,641,20,χώρας,χώρα,n-s---fg-
642,642,21,·,·,u--------
643,643,22,καὶ,καί,d--------
644,644,23,ἁθροίζει,ἀθροίζω,v3spia---
645,645,24,ὡς,ὡς,d--------
646,646,25,ἐπὶ,ἐπί,r--------
647,647,26,τούτους,οὗτος,p-p---ma-
648,648,27,τό,ὁ,l-s---nn-
649,649,28,τε,τε,d--------
650,650,29,βαρβαρικὸν,βαρβαρικός,a-s---nn-
651,651,30,καὶ,καί,d--------
652,652,31,τὸ,ὁ,l-s---nn-
653,653,32,Ἑλληνικόν,Ἑλληνικός,a-s---nn-
654,654,33,.,.,u--------
655,655,34,ἐνταῦθα,ἐνταῦθα,d--------
656,656,35,καὶ,καί,d--------
657,657,36,παραγγέλλει,παραγγέλλω,v3spia---
658,658,37,τῷ,ὁ,l-s---md-
659,659,38,τε,τε,g--------
660,660,39,Κλεάρχῳ,Κλέαρχος,n-s---md-
661,661,40,λαβόντι,λαμβάνω,v-sapamd-
662,662,41,ἥκειν,ἥκω,v--pna---
663,663,42,ὅσον,ὅσος,a-s---nn-
664,664,43,ἦν,εἰμί,v3siia---
665,665,44,αὐτῷ,αὐτός,a-s---md-
666,666,45,στράτευμα,στράτευμα,n-s---na-
667,667,46,καὶ,καί,d--------
668,668,47,τῷ,τῷ,d--------
669,669,48,Ἀριστίππῳ,Ἀρίστιππος,n-s---md-
670,670,49,συναλλαγέντι,συναλλάσσω,v-sappmd-
671,671,50,πρὸς,πρός,r--------
672,672,51,τοὺς,ὅς,p-p---ma-
673,673,52,οἴκοι,οἶκος,d--------
674,674,53,ἀποπέμψαι,ἀποπέμπω,v--ana---
675,675,54,πρὸς,πρός,r--------
676,676,55,ἑαυτὸν,ἑαυτοῦ,p-s---ma-
677,677,56,ὃ,ὅς,p-s---na-
678,678,57,εἶχε,ἔχω,v3siia---
679,679,58,στράτευμα,στράτευμα,n-s---na-
680,680,59,·,·,u--------
681,681,60,καὶ,καί,d--------
682,682,61,Ξενίᾳ,Ξενίας,n-s---md-
683,683,62,τῷ,τῷ,d--------
684,684,63,Ἀρκάδι,Ἀρκάς,n-s---md-
685,685,64,",",",",u--------
686,686,65,ὃς,ὅς,p-s---mn-
687,687,66,αὐτῷ,αὐτός,p-s---md-
688,688,67,προειστήκει,προΐστημι,v3slia---
689,689,68,τοῦ,ὁ,l-s---ng-
690,690,69,ἐν,ἐν,r--------
691,691,70,ταῖς,ὁ,l-p---fd-
692,692,71,πόλεσι,πόλις,n-p---fd-
693,693,72,ξενικοῦ,ξενικός,a-s---ng-
694,694,73,",",",",u--------
695,695,74,ἥκειν,ἥκω,v--pna---
696,696,75,παραγγέλλει,παραγγέλλω,v3spia---
697,697,76,λαβόντα,λαμβάνω,v-sapama-
698,698,77,τοὺς,ὁ,l-p---ma-
699,699,78,ἄλλους,ἄλλος,a-p---ma-
700,700,79,πλὴν,πλήν,r--------
701,701,80,ὁπόσοι,ὁπόσος,a-p---mn-
702,702,81,ἱκανοὶ,ἱκανός,n-p---mn-
703,703,82,ἦσαν,εἰμί,v3piia---
704,704,83,τὰς,ὁ,l-p---fa-
705,705,84,ἀκροπόλεις,ἀκρόπολις,n-p---fa-
706,706,85,φυλάττειν,φυλάσσω,v--pna---
707,707,86,.,.,u--------
708,708,1,ἐκάλεσε,καλέω,v3saia---
709,709,2,δὲ,δέ,g--------
710,710,3,καὶ,καί,d--------
711,711,4,τοὺς,ὁ,l-p---ma-
712,712,5,Μίλητον,Μίλητος,n-s---fa-
713,713,6,πολιορκοῦντας,πολιορκέω,v-pppama-
714,714,7,",",",",u--------
715,715,8,καὶ,καί,d--------
716,716,9,τοὺς,ὁ,l-p---ma-
717,717,10,φυγάδας,φυγάς,n-p---ma-
718,718,11,ἐκέλευσε,κελεύω,v3saia---
719,719,12,σὺν,σύν,r--------
720,720,13,αὐτῷ,αὐτός,a-s---md-
721,721,14,στρατεύεσθαι,στρατεύω,v--pne---
722,722,15,",",",",u--------
723,723,16,ὑποσχόμενος,ὑπισχνέομαι,v-sapmmn-
724,724,17,αὐτοῖς,αὐτός,p-p---md-
725,725,18,",",",",u--------
726,726,19,εἰ,εἰ,c--------
727,727,20,καλῶς,καλός,d--------
728,728,21,καταπράξειεν,καταπράσσω,v3saoa---
729,729,22,ἐφʼ,ἐφʼ,u--------
730,730,23,ἃ,ὅς2,p-p---na-
731,731,24,ἐστρατεύετο,στρατεύω,v3siie---
732,732,25,",",",",u--------
733,733,26,μὴ,μή,d--------
734,734,27,πρόσθεν,πρόσθεν,d--------
735,735,28,παύσεσθαι,παύω,v--fnm---
736,736,29,πρὶν,πρίν,d--------
737,737,30,αὐτοὺς,αὐτός,p-p---ma-
738,738,31,καταγάγοι,κατάγω,v3saoa---
739,739,32,οἴκαδε,οἴκαδε,d--------
740,740,33,.,.,u--------
741,741,34,οἱ,ὁ,p-p---mn-
742,742,35,δὲ,δέ,g--------
743,743,36,ἡδέως,ἡδύς,d--------
744,744,37,ἐπείθοντο,πείθω,v3piie---
745,745,38,·,·,u--------
746,746,39,ἐπίστευον,πιστεύω,v3piia---
747,747,40,γὰρ,γάρ,g--------
748,748,41,αὐτῷ,αὐτός,a-s---md-
749,749,42,·,·,u--------
750,750,43,καὶ,καί,d--------
751,751,44,λαβόντες,λαμβάνω,v-papamn-
752,752,45,τὰ,ὁ,l-p---na-
753,753,46,ὅπλα,ὅπλον,n-p---na-
754,754,47,παρῆσαν,πάρειμι,v3piia---
755,755,48,εἰς,εἰς,r--------
756,756,49,Σάρδεις,Σάρδεις,n-p---fa-
757,757,50,.,.,u--------
758,758,1,Ξενίας,Ξενίας,n-s---fg-
759,759,2,μὲν,μέν,g--------
760,760,3,δὴ,δή,g--------
761,761,4,τοὺς,ὁ,l-p---ma-
762,762,5,ἐκ,ἐκ,r--------
763,763,6,τῶν,ὁ,l-p---fg-
764,764,7,πόλεων,πόλις,n-p---fg-
765,765,8,λαβὼν,λαμβάνω,v-sapamn-
766,766,9,παρεγένετο,παραγίγνομαι,v3saim---
767,767,10,εἰς,εἰς,r--------
768,768,11,Σάρδεις,Σάρδεις,n-p---fa-
769,769,12,ὁπλίτας,ὁπλίτης,n-p---ma-
770,770,13,εἰς,εἰς,r--------
771,771,14,τετρακισχιλίους,τετρακισχίλιοι,a-p---ma-
772,772,15,",",",",u--------
773,773,16,Πρόξενος,Πρόξενος,n-s---mg-
774,774,17,δὲ,δέ,g--------
775,775,18,παρῆν,πάρειμι,v1siia---
776,776,19,ἔχων,ἔχω,v-sppamn-
777,777,20,ὁπλίτας,ὁπλίτης,n-p---ma-
778,778,21,μὲν,μέν,g--------
779,779,22,εἰς,εἰς,r--------
780,780,23,πεντακοσίους,πεντακόσιοι,a-p---ma-
781,781,24,καὶ,καί,d--------
782,782,25,χιλίους,χίλιος,a-p---ma-
783,783,26,",",",",u--------
784,784,27,γυμνῆτας,γυμνής,n-p---ma-
785,785,28,δὲ,δέ,g--------
786,786,29,πεντακοσίους,πεντακόσιοι,a-p---ma-
787,787,30,",",",",u--------
788,788,31,Σοφαίνετος,Σοφαίνετος,n-s---mn-
789,789,32,δὲ,δέ,g--------
790,790,33,ὁ,ὁ,l-s---mn-
791,791,34,Στυμφάλιος,Στυμφάλιος,n-s---mn-
792,792,35,ὁπλίτας,ὁπλίτης,n-p---ma-
793,793,36,ἔχων,ἔχω,v-sppamn-
794,794,37,χιλίους,χίλιος,a-p---ma-
795,795,38,",",",",u--------
796,796,39,Σωκράτης,Σωκράτης,n-p---ma-
797,797,40,δὲ,δέ,g--------
798,798,41,ὁ,ὁ,l-s---mn-
799,799,42,Ἀχαιὸς,Ἀχαιός,a-s---mn-
800,800,43,ὁπλίτας,ὁπλίτης,n-p---ma-
801,801,44,ἔχων,ἔχω,v-sppamn-
802,802,45,ὡς,ὡς,c--------
803,803,46,πεντακοσίους,πεντακόσιοι,a-p---ma-
804,804,47,",",",",u--------
805,805,48,Πασίων,Πασίων,n-s---mn-
806,806,49,δὲ,δέ,g--------
807,807,50,ὁ,ὁ,l-s---mn-
808,808,51,Μεγαρεὺς,Μεγαρεύς,n-s---mn-
809,809,52,τριακοσίους,τριακόσιοι,a-p---ma-
810,810,53,μὲν,μέν,g--------
811,811,54,ὁπλίτας,ὁπλίτης,n-p---ma-
812,812,55,",",",",u--------
813,813,56,τριακοσίους,τριακόσιοι,a-p---ma-
814,814,57,δὲ,δέ,g--------
815,815,58,πελταστὰς,πελταστής,v-sapamn-
816,816,59,ἔχων,ἔχω,v-sppamn-
817,817,60,παρεγένετο,παραγίγνομαι,v3saim---
818,818,61,·,·,u--------
819,819,62,ἦν,εἰμί,v3siia---
820,820,63,δὲ,δέ,g--------
821,821,64,καὶ,καί,d--------
822,822,65,οὗτος,οὗτος,a-s---mn-
823,823,66,καὶ,καί,d--------
824,824,67,ὁ,ὁ,l-s---mn-
825,825,68,Σωκράτης,Σωκράτης,n-s---mn-
826,826,69,τῶν,ὁ,l-p---mg-
827,827,70,ἀμφὶ,ἀμφί,r--------
828,828,71,Μίλητον,Μίλητος,n-s---fa-
829,829,72,στρατευομένων,στρατεύω,v-pppemg-
830,830,73,.,.,u--------
831,831,1,οὗτοι,οὗτος,p-p---mn-
832,832,2,μὲν,μέν,g--------
833,833,3,εἰς,εἰς,r--------
834,834,4,Σάρδεις,Σάρδεις,n-p---fa-
835,835,5,αὐτῷ,αὐτός,p-s---md-
836,836,6,ἀφίκοντο,ἀφικνέομαι,v3paim---
837,837,7,.,.,u--------
838,838,8,Τισσαφέρνης,Τισσαφέρνης,n-s---fg-
839,839,9,δὲ,δέ,g--------
840,840,10,κατανοήσας,κατανοέω,v-sapamn-
841,841,11,ταῦτα,οὗτος,p-p---na-
842,842,12,",",",",u--------
843,843,13,καὶ,καί,c--------
844,844,14,μείζονα,μέγας,a-s---mac
845,845,15,ἡγησάμενος,ἡγέομαι,v-sapmmn-
846,846,16,εἶναι,εἰμί,v--pna---
847,847,17,ἢ,ἤ,c--------
848,848,18,ὡς,ὡς,d--------
849,849,19,ἐπὶ,ἐπί,r--------
850,850,20,Πισίδας,Πισίδαι,n-s---mn-
851,851,21,τὴν,ὁ,l-s---fa-
852,852,22,παρασκευήν,παρασκευή,n-s---fa-
853,853,23,",",",",u--------
854,854,24,πορεύεται,πορεύω,v3spie---
855,855,25,ὡς,ὡς,c--------
856,856,26,βασιλέα,βασιλεύς,n-s---ma-
857,857,27,ᾗ,ὅς,d--------
858,858,28,ἐδύνατο,δύναμαι,v3siie---
859,859,29,τάχιστα,ταχύς,a-p---na-
860,860,30,ἱππέας,ἱππεύς,n-p---ma-
861,861,31,ἔχων,ἔχω,v-sppamn-
862,862,32,ὡς,ὡς,c--------
863,863,33,πεντακοσίους,πεντακόσιοι,a-p---ma-
864,864,34,.,.,u--------
865,865,1,καὶ,καί,d--------
866,866,2,βασιλεὺς,βασιλεύς,n-s---mn-
867,867,3,μὲν,μέν,g--------
868,868,4,δὴ,δή,g--------
869,869,5,ἐπεὶ,ἐπεί,c--------
870,870,6,ἤκουσε,ἀκούω,v3saia---
871,871,7,Τισσαφέρνους,Τισσαφέρνης,n-p---ma-
872,872,8,τὸν,ὁ,l-s---ma-
873,873,9,Κύρου,Κῦρος,n-s---mg-
874,874,10,στόλον,στόλος,n-s---ma-
875,875,11,",",",",u--------
876,876,12,ἀντιπαρεσκευάζετο,ἀντιπαρασκευάζομαι,v3siie---
877,877,13,.,.,u--------
878,878,14,Κῦρος,Κῦρος,n-s---mn-
879,879,15,δὲ,δέ,g--------
880,880,16,ἔχων,ἔχω,v-sppamn-
881,881,17,οὓς,ὅς2,p-p---ma-
882,882,18,εἴρηκα,λέγω,v1sria---
883,883,19,ὡρμᾶτο,ὁρμάω,v3siie---
884,884,20,ἀπὸ,ἀπό,r--------
885,885,21,Σάρδεων,Σάρδεις,n-p---fg-
886,886,22,·,·,u--------
887,887,23,καὶ,καί,d--------
888,888,24,ἐξελαύνει,ἐξελαύνω,v3spia---
889,889,25,διὰ,διά,r--------
890,890,26,τῆς,ὁ,l-s---fg-
891,891,27,Λυδίας,Λυδία,n-s---fg-
892,892,28,σταθμοὺς,σταθμός,n-p---ma-
893,893,29,τρεῖς,τρεῖς,m--------
894,894,30,παρασάγγας,παρασάγγης,n-p---fa-
895,895,31,εἴκοσι,εἴκοσι,a--------
896,896,32,καὶ,καί,c--------
897,897,33,δύο,γε,m--------
898,898,34,ἐπὶ,ἐπί,r--------
899,899,35,τὸν,ὁ,l-s---ma-
900,900,36,Μαίανδρον,Μαίανδρος,n-s---ma-
901,901,37,ποταμόν,ποταμός,n-s---ma-
902,902,38,.,.,u--------
903,903,39,τούτου,οὗτος,p-s---mg-
904,904,40,τὸ,ὁ,l-s---na-
905,905,41,εὖρος,εὖρος,n-s---na-
906,906,42,δύο,γε,m--------
907,907,43,πλέθρα,πλέθρον,n-p---na-
908,908,44,·,·,u--------
909,909,45,γέφυρα,γέφυρα,n-s---fn-
910,910,46,δὲ,δέ,g--------
911,911,47,ἐπῆν,ἔπειμι,v3siia---
912,912,48,ἐζευγμένη,ζεύγνυμι,v-srpefn-
913,913,49,πλοίοις,πλοῖον,n-p---nd-
914,914,50,.,.,u--------
915,915,1,τοῦτον,οὗτος,p-s---ma-
916,916,2,διαβὰς,διαβαίνω,v-sapamn-
917,917,3,ἐξελαύνει,ἐξελαύνω,v3spia---
918,918,4,διὰ,διά,r--------
919,919,5,Φρυγίας,Φρυγία,n-s---fg-
920,920,6,σταθμὸν,σταθμός,n-s---ma-
921,921,7,ἕνα,εἷς,a-s---ma-
922,922,8,παρασάγγας,παρασάγγης,n-p---fa-
923,923,9,ὀκτὼ,ὀκτώ,m--------
924,924,10,εἰς,εἰς,r--------
925,925,11,Κολοσσάς,Κολοσσαί,n-p---fa-
926,926,12,",",",",u--------
927,927,13,πόλιν,πόλις,n-s---fa-
928,928,14,οἰκουμένην,οἰκέω,a-s---fa-
929,929,15,καὶ,καί,d--------
930,930,16,εὐδαίμονα,εὐδαίμων,a-p---nn-
931,931,17,καὶ,καί,d--------
932,932,18,μεγάλην,μέγας,a-s---fa-
933,933,19,.,.,u--------
934,934,20,ἐνταῦθα,ἐνταῦθα,d--------
935,935,21,ἔμεινεν,μένω,v3saia---
936,936,22,ἡμέρας,ἡμέρα,n-p---fa-
937,937,23,ἑπτά,ἑπτά,a--------
938,938,24,·,·,u--------
939,939,25,καὶ,καί,d--------
940,940,26,ἧκε,ἵημι,v3saia---
941,941,27,Μένων,Μένων,n-s---mn-
942,942,28,ὁ,ὁ,l-s---mn-
943,943,29,Θετταλὸς,Θεσσαλός,n-s---mn-
944,944,30,ὁπλίτας,ὁπλίτης,n-p---ma-
945,945,31,ἔχων,ἔχω,v-sppamn-
946,946,32,χιλίους,χίλιος,a-p---ma-
947,947,33,καὶ,καί,d--------
948,948,34,πελταστὰς,πελταστής,n-p---ma-
949,949,35,πεντακοσίους,πεντακόσιοι,a-p---ma-
950,950,36,",",",",u--------
951,951,37,Δόλοπας,Δόλοψ,n-p---ma-
952,952,38,καὶ,καί,d--------
953,953,39,Αἰνιᾶνας,Αἰνιάν,n-p---ma-
954,954,40,καὶ,καί,d--------
955,955,41,Ὀλυνθίους,Ὀλύνθιος,n-p---ma-
956,956,42,.,.,u--------
957,957,1,ἐντεῦθεν,ἐντεῦθεν,d--------
958,958,2,ἐξελαύνει,ἐξελαύνω,v3spia---
959,959,3,σταθμοὺς,σταθμός,n-p---ma-
960,960,4,τρεῖς,τρεῖς,m--------
961,961,5,παρασάγγας,παρασάγγης,n-p---fa-
962,962,6,εἴκοσιν,εἴκοσι,a--------
963,963,7,εἰς,εἰς,r--------
964,964,8,Κελαινάς,Κελαιναί,n-p---fa-
965,965,9,",",",",u--------
966,966,10,τῆς,ὁ,l-s---fg-
967,967,11,Φρυγίας,Φρυγία,n-s---fg-
968,968,12,πόλιν,πόλις,n-s---fa-
969,969,13,οἰκουμένην,οἰκέω,v-sppefa-
970,970,14,",",",",u--------
971,971,15,μεγάλην,μέγας,a-s---fa-
972,972,16,καὶ,καί,d--------
973,973,17,εὐδαίμονα,εὐδαίμων,n-s---fa-
974,974,18,.,.,u--------
975,975,19,ἐνταῦθα,ἐνταῦθα,d--------
976,976,20,Κύρῳ,Κῦρος,n-s---md-
977,977,21,βασίλεια,βασίλεια,n-s---fn-
978,978,22,ἦν,εἰμί,v3siia---
979,979,23,καὶ,καί,d--------
980,980,24,παράδεισος,παράδεισος,n-s---fn-
981,981,25,μέγας,μέγας,a-s---mn-
982,982,26,ἀγρίων,ἄγριος,a-p---mg-
983,983,27,θηρίων,θηρίον,n-p---ng-
984,984,28,πλήρης,πλήρης,a-s---mn-
985,985,29,",",",",u--------
986,986,30,ἃ,ὅς2,p-p---na-
987,987,31,ἐκεῖνος,ἐκεῖνος,p-s---mn-
988,988,32,ἐθήρευεν,θηρεύω,v3siia---
989,989,33,ἀπὸ,ἀπό,r--------
990,990,34,ἵππου,ἵππος,n-s---mg-
991,991,35,",",",",u--------
992,992,36,ὁπότε,ὁπότε,c--------
993,993,37,γυμνάσαι,γυμνάζω,v--ana---
994,994,38,βούλοιτο,βούλομαι,v3spoe---
995,995,39,ἑαυτόν,ἑαυτοῦ,p-s---ma-
996,996,40,τε,τε,d--------
997,997,41,καὶ,καί,d--------
998,998,42,τοὺς,ὁ,l-p---ma-
999,999,43,ἵππους,ἵππος,n-p---ma-
1000,1000,44,.,.,u--------
1001,1001,45,διὰ,διά,r--------
1002,1002,46,μέσου,μέσης,n-s---mg-
1003,1003,47,δὲ,δέ,g--------
1004,1004,48,τοῦ,ὁ,l-s---mg-
1005,1005,49,παραδείσου,παράδεισος,n-s---mg-
1006,1006,50,ῥεῖ,ῥέω,v3spia---
1007,1007,51,ὁ,ὁ,l-s---mn-
1008,1008,52,Μαίανδρος,Μαίανδρος,n-s---mn-
1009,1009,53,ποταμός,ποταμός,n-s---mn-
1010,1010,54,·,·,u--------
1011,1011,55,αἱ,ὁ,l-p---fn-
1012,1012,56,δὲ,δέ,g--------
1013,1013,57,πηγαὶ,πηγή,n-p---fn-
1014,1014,58,αὐτοῦ,αὐτός,d--------
1015,1015,59,εἰσιν,εἰμί,v3ppia---
1016,1016,60,ἐκ,ἐκ,r--------
1017,1017,61,τῶν,ὁ,l-p---mg-
1018,1018,62,βασιλείων,βασίλειος,a-p---mg-
1019,1019,63,·,·,u--------
1020,1020,64,ῥεῖ,ῥέω,v3spia---
1021,1021,65,δὲ,δέ,g--------
1022,1022,66,καὶ,καί,d--------
1023,1023,67,διὰ,διά,r--------
1024,1024,68,τῆς,ὁ,l-s---fg-
1025,1025,69,Κελαινῶν,,n-p---mg-
1026,1026,70,πόλεως,πόλις,n-s---fg-
1027,1027,71,.,.,u--------
1028,1028,1,ἔστι,εἰμί,v3spia---
1029,1029,2,δὲ,δέ,g--------
1030,1030,3,καὶ,καί,d--------
1031,1031,4,μεγάλου,μέγας,a-s---mg-
1032,1032,5,βασιλέως,βασιλεύς,n-s---mg-
1033,1033,6,βασίλεια,βασίλεια,n-s---fv-
1034,1034,7,ἐν,ἐν,r--------
1035,1035,8,Κελαιναῖς,Κελαιναί,n-p---fd-
1036,1036,9,ἐρυμνὰ,ἐρυμνός,a-p---nn-
1037,1037,10,ἐπὶ,ἐπί,r--------
1038,1038,11,ταῖς,ὁ,l-p---fd-
1039,1039,12,πηγαῖς,πηγή,n-p---fd-
1040,1040,13,τοῦ,ὁ,l-s---mg-
