,line,token,lemma
676,11156,ἑνὶ,εἷς
677,11158,τριῶν,τρεῖς
678,11204,οὐδʼ,οὐδέ
679,11210,οὐδεὶς,οὐδείς
680,11216,οὐδʼ,οὐδέ
681,11230,καίτοι,καίτοι
682,11273,πολεμίων,πολέμιος
683,11287,Λακεδαιμονίων,Λακεδαιμόνιος
684,11294,Πύλον,Πύλος
685,11338,Νικίειον,Νικίειος
686,11355,Ἀργείους,Ἀργεῖος
687,11356,αἰσθανόμενος,αἰσθάνομαι
688,11377,διαλεγόμενος,διαλέγομαι
689,11386,Λακεδαιμονίοις,Λακεδαιμόνιος
690,11396,μεταμελομένους,μεταμέλομαι
691,11404,Λακεδαιμόνιοι,Λακεδαιμόνιος
692,11413,οὐχ,οὐ
693,11448,πολεμίων,πολέμιος
694,11464,Λακεδαιμονίοις,Λακεδαιμόνιος
695,11470,ἔπεισε,πείθω
696,11477,Κορινθίοις,Κορίνθιος
697,11483,βουλόμενον,βούλομαι
698,11489,σύμμαχον,σύμμαχος
699,11494,Λακεδαιμονίοις,Λακεδαιμόνιος
700,11566,ὑμᾶς,ὑμεῖς
701,11614,μηδὲν,μηδείς
702,11632,Λακεδαιμονίοις,Λακεδαιμόνιος
703,11645,Νικίου,Νικίας
704,11685,ἐφʼ,ἐπί
705,11687,ἀφιγμένοι,ἀφικνέομαι
706,11709,ἀλλʼ,ἀλλά
707,11714,παλιμβόλους,παλίμβολος
708,11717,μηδὲν,μηδείς
709,11757,Λακεδαιμονίων,Λακεδαιμόνιος
710,11765,Ἀργείους,Ἀργεῖος
711,11769,Ἠλείους,Ἠλεῖος
712,11770,συμμάχους,σύμμαχος
713,11779,οὐδεὶς,οὐδείς
714,11805,μιᾷ,εἷς
715,11809,Λακεδαιμονίοις,Λακεδαιμόνιος
716,11825,οὐδὲν,οὐδείς
717,11829,κρατήσασιν,κρατέω
718,11833,ἐσφάλησαν,σφάλλω
719,11860,Λακεδαιμόνιοι,Λακεδαιμόνιος
720,11921,κτώμενος,κτάομαι
721,11944,τινος,τις
722,11949,ὑμᾶς,ὑμεῖς
723,11950,Ἀθηναῖοι,Ἀθηναῖος
724,11965,Λακεδαιμόνιοι,Λακεδαιμόνιος
725,12001,Ἀττικῆς,Ἀττικός
726,12043,θηλύτητας,θηλύτης
727,12044,ἐσθήτων,ἐσθής
728,12063,ἐγκαθεύδοι,ἐγκαθεύδω
729,12077,διαχρύσου,διάχρυσος
730,12082,πατρίων,πάτριος
731,12085,ἀλλʼ,ἀλλά
732,12121,ἐξηγούμενος,ἐξηγέομαι
733,12124,ταῦτʼ,οὗτος
734,12147,μὴ,μή
735,12148,νʼ,
736,12184,μετʼ,μετά
737,12233,φιλοτιμούμενον,φιλοτιμέομαι
738,12240,Μηλίαν,Μήλιος
739,12245,ἐξελόμενον,ἐξαιρέω
740,12247,συνόντα,σύνειμι
741,12249,παιδάριον,παιδάριον
742,12259,πλὴν,πλήν
743,12262,Μηλίους,Μήλιος
744,12282,καθήμενον,κάθημαι
745,12335,οὐδʼ,οὐδέ
746,12341,ἄλλους,ἄλλος
747,12343,ἀλλʼ,ἀλλά
748,12346,δεξιωσάμενος,δεξιόομαι
749,12349,γʼ,γε
750,12402,Ἀθηναῖοι,Ἀθηναῖος
751,12419,Συρακουσίων,Συρακόσιος
752,12506,Καρχηδόνα,Καρχηδών
753,12514,προσγενομένων,προσγίγνομαι
754,12543,ἠκροῶντο,ἀκροάομαι
755,12573,μέντοι,μέντοι
756,12575,φιλόσοφον,φιλόσοφος
757,12580,οὐδὲν,οὐδείς
758,12615,τινι,τις
759,12649,εἶθʼ,εἶμι
760,12729,μηδὲν,μηδείς
761,12836,μιᾷ,εἷς
762,12856,Κορίνθιοι,Κορίνθιος
763,12859,Συρακουσίους,Συρακόσιος
764,12883,οὔθʼ,οὔτε
765,12893,μηδὲν,μηδείς
766,12894,οἰομένων,οἴομαι
767,12896,ἀλλʼ,ἀλλά
768,12947,τινὰς,τις
769,12967,φίλων,φίλος
770,12974,τινα,τις
771,13016,τὼ,ὁ
772,13036,ἐχθρὸς,ἐχθρός
773,13041,Ἀλκιβιάδοὐ,
774,13072,Ἀργείων,Ἀργεῖος
775,13083,διʼ,διά
776,13112,ἐχθροὺς,ἐχθρός
777,13131,ταῦτʼ,οὗτος
778,13139,ἐχθροὺς,ἐχθρός
779,13169,συμμάχων,σύμμαχος
780,13210,ἀλλʼ,ἀλλά
781,13244,πολεμίους,πολέμιος
782,13253,ἔπειθεν,πείθω
783,13270,τεσσαράκοντα,τεσσαράκοντα
784,13272,ἑκατὸν,ἑκατόν
785,13279,ἑκατόν,ἑκατόν
786,13307,ὅτῳ,ὅστις
787,13329,οὐδὲν,οὐδείς
788,13349,τινες,τις
789,13364,ἐχθρῶν,ἔχθρα
790,13383,μιᾶς,εἷς
791,13392,ἐπαιτιαθέντας,ἐπαιτιάομαι
792,13411,ἐπʼ,ἐπί
793,13424,φίλος,φίλος
794,13440,ἄλλοι,ἄλλος
795,13457,φίλταθʼ,φίλος
796,13466,παρακρούσῃ,παρακρούω
797,13468,παράσχῃς,παρέχω
798,13472,βουλομένῳ,βούλομαι
799,13492,καίτοι,καίτοι
800,13494,οὐδὲν,οὐδείς
801,13495,οὐδʼ,οὐδέ
802,13501,εἷς,εἷς
803,13620,Αἰγηΐδος,Αἰγῇς
804,13633,ἔμεινε,μένω
805,13665,φίλον,φίλος
806,13688,τινων,τις
807,13821,Σαλαμινίαν,Σαλαμίνιος
808,13822,ἐπʼ,ἐπί
809,13864,ὃ,ὁ
810,13940,Συρακουσίων,Συρακόσιος
811,13941,φίλοις,φίλος
812,13965,τινος,τις
813,13980,ἄλλʼ,ἄλλος
814,13996,μήπως,μήπως
815,14016,ἀλλʼ,ἀλλά
816,14038,Κλεινίου,Κλεινίας
817,14043,τὼ,ὁ
818,14052,ἀπομιμούμενον,ἀπομιμέομαι
819,14089,Φηγαιᾶ,Φηγαιεύς
820,14139,Ἀγραυλῆθεν,Ἀγρυλή
821,14155,κατεψηφισμένων,καταψηφίζομαι
822,14170,Θουρίων,Θούριος
823,14215,ἓν,εἷς
824,14224,Συρακουσίοις,Συρακόσιος
825,14261,οὐδὲν,οὐδείς
826,14327,μία,εἷς
827,14362,ἓν,εἷς
828,14378,οὐδὲν,οὐδείς
829,14381,οὐδʼ,οὐδέ
830,14384,ἀλλʼ,ἀλλά
831,14435,δεχόμενος,δέχομαι
832,14478,ἐκεῖνοσ,
833,14481,αὐτόσ,
834,14555,ἄνθρωπον,ἄνθρωπος
835,14572,Λακεδαιμονίων,Λακεδαιμόνιος
836,14606,δέκα,δέκα
837,14645,Χῖοι,Χῖος
838,14647,Λέσβιοι,Λέσβιος
839,14649,Κυζικηνοὶ,Κυζικηνός
840,14657,Λεσβίοις,Λέσβιος
841,14661,Κυζικηνοῖς,Κυζικηνός
842,14666,Χίοις,Χίος
843,14686,Λακεδαιμονίων,Λακεδαιμόνιος
844,14695,ἐχθρὸς,ἐχθρός
845,14753,ἡσυχῆ,ἡσυχῇ
846,14763,Λακεδαιμονίοις,Λακεδαιμόνιος
847,14795,πολύτροπον,πολύτροπος
848,14812,βάρβαρος,βάρβαρος
849,14824,οὐδὲν,οὐδείς
850,14834,δεδιόσι,δείδω
851,14841,προσιδεῖν,προσοράω
852,14844,τινα,τις
853,14849,τἆλλʼ,ἄλλος
854,14853,μισέλλην,μισέλλην
855,14952,ὑπʼ,ὑπό
856,14978,μεταμέλεσθαι,μεταμέλομαι
857,14998,Λακεδαιμονίοις,Λακεδαιμόνιος
858,15024,ἀφεστώτων,ἀφίστημι
859,15040,Τισαφέρνην,Τισσαφέρνης
860,15049,Φοινίσσας,Φοῖνιξ
861,15051,πεντήκοντα,πεντήκοντα
862,15053,ἑκατὸν,ἑκατόν
863,15057,ἀφικομένων,ἀφικνέομαι
864,15121,ἄλλοι,ἄλλος
865,15130,εἷς,εἷς
866,15143,οὐδέν,οὐδείς
867,15162,ὑποδύεσθαι,ὑποδύω
868,15178,ἐχθρός,ἐχθρός
869,15186,πολεμίων,πολέμιος
870,15203,διαλεγόμενος,διαλέγομαι
871,15238,κατηγορήσοντας,κατηγορέω
872,15319,προαισθόμενος,προαισθάνομαι
873,15321,προσδεχόμενος,προσδέχομαι
874,15337,πολέμιοι,πολέμιος
875,15370,πολεμίοις,πολέμιος
876,15375,οἰόμενοι,οἴομαι
877,15382,πολεμίων,πολέμιος
878,15396,μέντοι,μέντοι
879,15399,ἑνὸς,εἷς
880,15411,Ἀθηναῖοι,Ἀθηναῖος
881,15448,παραθαρρυνοῦντα,παραθαρσύνω
882,15469,παρέξοντος,παρέχω
883,15522,οἰόμενοι,οἴομαι
884,15526,Λακεδαιμονίους,Λακεδαιμόνιος
885,15552,ἐναντιουμένων,ἐναντιόομαι
886,15562,πυνθανόμενοι,πυνθάνομαι
887,15580,ἡγεῖσθαι,ἡγέομαι
888,15605,οἰόμενος,οἴομαι
889,15608,μηδὲν,μηδείς
890,15612,πλάνητος,πλάνης
891,15617,τοσούτων,τοσοῦτος
892,15633,προσῆκον,προσήκω
893,15635,ἀνθίστασθαι,ἀνθίστημι
894,15708,ἕνα,ἕνος
895,15750,Φοινίσσας,Φοῖνιξ
896,15755,Λακεδαιμόνιοι,Λακεδαιμόνιος
897,15780,Ἄσπενδον,Ἄσπενδος
898,15786,ἀλλʼ,ἀλλά
899,15789,Λακεδαιμονίους,Λακεδαιμόνιος
900,15796,παρʼ,παρά
901,15807,Λακεδαιμονίοις,Λακεδαιμόνιος
902,15812,βάρβαρον,βάρβαρος
903,15849,φίλων,φίλος
904,15857,βουλομένων,βούλομαι
905,15895,Κνιδίων,Κνίδιον
906,15897,Κῴων,Κῷον
907,15911,παντὶ,πᾶς
908,15930,ὀκτωκαίδεκα,ὀκτωκαίδεκα
909,15950,ἡττώμενοι,ἡσσάομαι
910,15974,πολεμίους,πολέμιος
911,15997,Πελοποννησίων,Πελοποννήσιος
912,16008,προσκείμενος,πρόσκειμαι
913,16019,Φαρνμβάζου,
914,16024,μαχομένου,μάχομαι
915,16036,πολεμίων,πολέμιος
916,16037,τριάκοντα,τριάκοντα
917,16055,φιλοτιμούμενος,φιλοτιμέομαι
918,16087,Λακεδαιμονίων,Λακεδαιμόνιος
919,16108,Ξάρδεσιν,
920,16119,τριάκοντα,τριάκοντα
921,16139,Τισαφέρνην,Τισσαφέρνης
922,16178,νὴ,νή
923,16200,Προικόννησον,Προκόννησος
924,16213,πολεμίοις,πολέμιος
925,16241,πολεμίους,πολέμιος
926,16265,Πελοποννησίων,Πελοποννήσιος
927,16272,Κυζικηνῶν,Κυζικηνός
928,16299,τετταράκοντα,τεσσαράκοντα
929,16327,ἄλλων,ἄλλος
930,16329,μαχομένοις,μάχομαι
931,16337,εἴκοσι,εἴκοσι
932,16370,ἀγωνιζόμενον,ἀγωνίζομαι
933,16393,Κύζικον,Κύζικος
934,16400,Πελοποννησίων,Πελοποννήσιος
935,16419,Λακεδαιμονίους,Λακεδαιμόνιος
936,16430,γεγενημένην,γίγνομαι
937,16468,ἡττημένοις,ἡσσάομαι
938,16489,Ἐφεσίων,Ἐφέσια
939,16515,μήτε,μήτε
940,16538,Ἀβυδηνῶν,Ἀβυδηνός
941,16559,φιλοφρονούμενοι,φιλοφρονέομαι
942,16576,οὐδενὸς,οὐδείς
943,16581,μέντοι,μέντοι
944,16587,ἀλλʼ,ἀλλά
945,16592,Χαλκηδονίοις,Καλχηδόνιος
946,16596,δεδεγμένοις,δέχομαι
947,16600,Λακεδαιμονίων,Λακεδαιμόνιος
948,16617,φίλους,φίλος
949,16706,ἡττηθέντας,ἡσσάομαι
950,16766,τριάκοντα,τριάκοντα
951,16776,ἄλλους,ἄλλος
952,16777,ἕπεσθαι,ἕπομαι
953,16790,τριάκοντα,τριάκοντα
954,16792,εἴκοσι,εἴκοσι
955,16797,Σηλυβριανοὺς,Σηλυμβριανός
956,16836,ἕνα,ἕνος
957,16840,Σηλυβριανοῖς,Σηλυμβριανός
958,16890,τεκμαιρόμενος,τεκμαίρομαι
959,16898,Σηλυβριανούς,Σηλυμβριανός
960,16931,Σηλυβριανοὺς,Σηλυμβριανός
961,16933,οὐδὲν,οὐδείς
962,16953,Θαρνάβαζον,
963,16959,Χαλκηδονίους,Καλχηδόνιος
964,16979,μετʼ,μετά
965,17011,Βυζαντίους,Βυζάντιος
966,17024,τινων,τις
967,17089,Βυζαντίους,Βυζάντιος
968,17122,Πελοποννήσιοι,Πελοποννήσιος
969,17163,Θηραμένης,Θηραμένης
970,17172,περιγενομένους,περιγίγνομαι
971,17178,Βυζαντίων,Βυζάντιος
972,17183,οὐδεὶς,οὐδείς
973,17200,μηδὲν,μηδείς
974,17219,οὐκ,οὐ
975,17246,μηδενὸς,μηδείς
976,17257,Πελοποννησίων,Πελοποννήσιος
977,17262,Βυζαντίων,Βυζάντιος
978,17273,πολεμίοις,πολέμιος
979,17283,μιμούμενος,μιμέομαι
980,17286,Λακεδαιμονίων,Λακεδαιμόνιος
981,17289,ἓν,εἷς
982,17303,Λακεδαιμόνιοι,Λακεδαιμόνιος
983,17326,βουλόμενος,βούλομαι
984,17331,πολεμίους,πολέμιος
985,17426,οὔτʼ,οὔτε
986,17432,οὔτʼ,οὔτε
987,17444,κατερχόμενον,κατέρχομαι
988,17474,φίλων,φίλος
989,17478,ἐκδεχομένους,ἐκδέχομαι
990,17513,δυνάμενοι,δύναμαι
991,17521,ἐδείκνυσαν,δείκνυμι
992,17533,ἀνεκέκρατο,ἀνακεράννυμι
993,17545,λογιζομένοις,λογίζομαι
994,17547,οὔτʼ,οὔτε
995,17550,διήμαρτον,διαμαρτάνω
996,17597,λειψάνων,λείψανον
997,17607,ἀποδέδωκεν,ἀποδίδωμι
998,17649,ἥ,ὁ
999,17651,κατήγαγʼ,κατάγω
1000,17653,ἐγὼ,ἐγώ
1001,17692,ὀλοφυράμενος,ὀλοφύρομαι
1002,17707,τινι,τις
1003,17719,πολεμίων,πολέμιος
1004,17770,ἄλλων,ἄλλος
1005,17775,ἀλλʼ,ἀλλά
1006,17784,οὐδέν,οὐδείς
1007,17787,μηδὲν,μηδείς
1008,17815,θεῷ,θεός
1009,17821,Πραξιεργίδαι,Πραξιεργίδαι
1010,17846,Ἀθηναῖοι,Ἀθηναῖος
1011,17852,οὐδʼ,οὐδέ
1012,17855,προσδεχομένη,προσδέχομαι
1013,17859,θεὸς,θεός
1014,17877,ἑκατὸν,ἑκατόν
1015,17885,τις,τις
1016,17906,πολέμιοι,πολέμιος
1017,17936,ὑπʼ,ὑπό
1018,17968,πολεμίους,πολέμιος
1019,18015,σκοποὺς,σκοπός
1020,18023,τινὰς,τις
1021,18064,μηδενὸς,μηδείς
1022,18067,πολεμίων,πολέμιος
1023,18113,παρακελευομένους,παρακελεύομαι
1024,18146,ἣν,ὅς
1025,18168,τʼ,σύ
1026,18169,ἄλλα,ἄλλος
1027,18170,ψηφισάμενοι,ψηφίζω
1028,18180,ἑκατὸν,ἑκατόν
1029,18191,Λακεδαιμονίων,Λακεδαιμόνιος
1030,18257,οὐδὲν,οὐδείς
1031,18264,Χίους,Χίος
1032,18283,πυνθανόμενοι,πυνθάνομαι
1033,18287,ὑπολογιζόμενοι,ὑπολογίζομαι
1034,18291,ἀφʼ,ἀπό
1035,18330,Λακεδαιμονίων,Λακεδαιμόνιος
1036,18340,ὧν,ὅς
1037,18373,τἆλλα,ἄλλος
1038,18383,μηδʼ,μηδέ
1039,18387,πολέμιοι,πολέμιος
1040,18402,μίαν,εἷς
1041,18417,φθεγγόμενος,φθέγγομαι
1042,18495,ἐχθρὸς,ἐχθρός
1043,18533,δυναμένοις,δύναμαι
1044,18540,ἐπʼ,ἐπί
1045,18582,δυνάμενος,δύναμαι
1046,18586,βουλόμενος,βούλομαι
1047,18590,Ἀθηναῖοι,Ἀθηναῖος
1048,18606,πυνθανόμενος,πυνθάνομαι
1049,18632,ἁλισκομένων,ἁλίσκομαι
1050,18643,βαρβάρων,βάρβαρος
1051,18667,Αἰγὸς,αἴξ
1052,18676,Λάμψακον,Λάμψακος
1053,18690,ἅτε,ἅτε
1054,18700,οὐδʼ,οὐδέ
1055,18703,ἀλλʼ,ἀλλά
1056,18731,ναυτικόν,ναυτικός
1057,18788,ἀλλʼ,ἀλλά
1058,18823,Λακεδαιμονίους,Λακεδαιμόνιος
1059,18836,ἀλαζονεύεσθαι,ἀλαζονεύομαι
1060,18860,μέντοι,μέντοι
1061,18880,προσπεσόντος,προσπίπτω
1062,18882,ὀκτὼ,ὀκτώ
1063,18938,Λακεδαιμονίους,Λακεδαιμόνιος
1064,18957,οἷς,ὅς
1065,18990,φανεῖσθαι,φαίνω
1066,19029,οἰόμενος,οἴομαι
1067,19045,Ἀθηναῖοι,Ἀθηναῖος
1068,19065,τριάκοντα,τριάκοντα
1069,19070,οἷς,ὅς
1070,19071,οὐκ,οὐ
1071,19074,δυνάμενοι,δύναμαι
1072,19084,ὀλοφυρόμενοι,ὀλοφύρομαι
1073,19104,οὐδὲν,οὐδείς
1074,19135,τις,τις
1075,19164,καθʼ,καθά
1076,19169,περιόψεται,περιοράω
1077,19170,Λακεδαιμονίους,Λακεδαιμόνιος
1078,19174,τριάκοντα,τριάκοντα
1079,19187,ὁπότε,ὁπότε
1080,19190,τριάκοντα,τριάκοντα
1081,19214,δημοκρατουμένων,δημοκρατέομαι
1082,19217,Λακεδαιμονίοις,Λακεδαιμόνιος
1083,19293,Μαγαίῳ,Μαγαῖος
1084,19298,Σουσαμίθρῃ,Σουσαμίθρης
1085,19309,τινὶ,τις
1086,19370,Μαγαῖον,Μαγαῖος
1087,19451,βαρβάρους,βάρβαρος
1088,19459,οὐδʼ,οὐδέ
1089,19467,ἀκοντίοις,ἀκόντιον
1090,19477,βαρβάρων,βάρβαρος
1091,19526,ἄλλα,ἄλλος
1092,19542,Λακεδαιμονίους,Λακεδαιμόνιος
1093,19550,τινῶν,τις
1094,19590,ἐξαλλόμενον,ἐξάλλομαι
1095,19594,Φουρίου,
1096,19651,σύγκλητον,σύγκλητος
1097,19660,χειροτονοῦντος,
1098,19668,ἀπʼ,ἀπό
