,line,token,lemma
3796,50475,νάπος,νάπος
3797,50487,προαπετράποντο,προαποτρέπομαι
3798,50515,ἑξήκοντα,ἑξήκοντα
3799,50543,προσέμενον,προσίημι
3800,50553,ἥξοντα,ἥκω
3801,50561,ὑποζυγίοις,ὑποζύγιον
3802,50564,ἀνδραπόδοις,ἀνδράποδον
3803,50575,μελίνας,
3804,50586,ἐλαίου,ἔλαιον
3805,50591,καταμένοι,καταμένω
3806,50606,ὁπότε,ὁπότε
3807,50628,ἀφθονία,ἀφθονία
3808,50657,πολέμιοι,πολέμιος
3809,50674,τι,τις
3810,50689,Κλέανδρος,Κλέανδρος
3811,50710,τινὲς,τις
3812,50711,οἰχόμενοι,οἴχομαι
3813,50716,εἰλήφεσαν,λαμβάνω
3814,50729,ἀπέδρα,ἀποδιδράσκω
3815,50793,Ἀγασίας,Ἀγασίας
3816,50824,τριηριτῶν,τριηρίτης
3817,50850,οὐδὲν,οὐδείς
3818,50879,ἀποπλευσεῖσθαι,ἀποπλέω
3819,50898,Λακεδαιμόνιοι,Λακεδαιμόνιος
3820,50932,ἀφελόμενον,ἀφαιρέω
3821,50938,Ἀγασίας,Ἀγασίας
3822,50969,παρʼ,παρά
3823,50983,ἀλλʼ,ἀλλά
3824,50991,ἐμοὶ,ἐγώ
3825,50993,οὐδὲν,οὐδείς
3826,51022,Λακεδαιμόνιοι,Λακεδαιμόνιος
3827,51029,εἷς,εἷς
3828,51031,Λακεδαιμονίων,Λακεδαιμόνιος
3829,51036,τι,τις
3830,51043,πρῶτον,πρῶτος
3831,51046,Βυζαντίου,Βυζάντιος
3832,51049,ἔπειτα,ἔπειτα
3833,51054,παραγγελεῖ,παραγγέλλω
3834,51062,Λακεδαιμονίοις,Λακεδαιμόνιος
3835,51064,ἀνόμους,ἄνομος
3836,51077,ἡμῶν,ἡμεῖς
3837,51093,Λακεδαιμόνιοι,Λακεδαιμόνιος
3838,51105,ἑνὸς,εἷς
3839,51109,δυοῖν,δύο
3840,51120,τι,τις
3841,51134,ἐγὼ,ἐγώ
3842,51137,ʽκαὶ,
3843,51148,Ἀγασίας,Ἀγασίας
3844,51153,ἐγὼ,ἐγώ
3845,51155,ἐκέλευσἀ,
3846,51157,ἐγὼ,ἐγώ
3847,51166,Ἀγασίαν,Ἀγασίας
3848,51172,ἐμέ,ἐγώ
3849,51183,ἐγὼ,ἐγώ
3850,51187,τινὸς,τις
3851,51219,ὑμεῖς,ὑμεῖς
3852,51223,εἴητε,εἰμί
3853,51232,οἰόμενοι,οἴομαι
3854,51251,εἰρξόμεθα,ἔργω
3855,51263,ἐγώ,ἐγώ
3856,51269,θεοὺς,θεός
3857,51275,με,ἐγώ
3858,51281,μήτε,μήτε
3859,51284,μηδένα,μηδείς
3860,51288,μοι,ἐγώ
3861,51301,ὑμᾶς,ὑμεῖς
3862,51309,ἀφειλόμην,ἀφαιρέω
3863,51314,ὑμεῖς,ὑμεῖς
3864,51317,ἐκδῶτέ,ἐκδίδωμι
3865,51318,με,ἐγώ
3866,51320,ἐγὼ,ἐγώ
3867,51332,τι,τις
3868,51341,Λακεδαιμονίοις,Λακεδαιμόνιος
3869,51342,σῴζεσθέ,σῴζω
3870,51351,μοι,ἐγώ
3871,51352,ὑμῶν,ὑμεῖς
3872,51361,ἐγὼ,ἐγώ
3873,51367,ἐμοῦ,ἐγώ
3874,51369,πράξουσιν,πράσσω
3875,51378,προελόμενον,προαιρέω
3876,51392,Ἀγασίας,Ἀγασίας
3877,51409,ἡμᾶς,ἡμεῖς
3878,51413,σέ,σός
3879,51427,σὲ,σός
3880,51431,τι,τις
3881,51436,ἕνα,ἕνος
3882,51437,τινὰ,τις
3883,51447,σοι,σύ
3884,51460,σοι,σύ
3885,51461,ἡμεῖς,ἡμεῖς
3886,51476,ἡμῖν,ἡμεῖς
3887,51488,εἰμι,εἰμί
3888,51522,πεντηκοντόρου,πεντηκόντερος
3889,51524,ᾐτησάμεθα,αἰτέω
3890,51526,Τραπεζουντίων,Τραπεζούντιος
3891,51527,ἐφʼ,ἐπί
3892,51528,ᾧτε,ὅστε
3893,51532,σῳζοίμεθα,σῴζω
3894,51548,Τραπεζουντίους,Τραπεζούντιος
3895,51551,πεντηκόντορον,πεντηκόντερος
3896,51570,ἡμεῖς,ἡμεῖς
3897,51576,ἀπιόντας,
3898,51595,σὺ,σύ
3899,51596,ἦγες,ἄγω
3900,51606,τῶν,ὁ
3901,51614,οὐδὲν,οὐδείς
3902,51623,ἐμὲ,ἐγώ
3903,51637,ἀκούσας,
3904,51654,μέντοι,μέντοι
3905,51672,ὑμεῖς,ὑμεῖς
3906,51682,ἄπιτε,
3907,51684,τόνδε,ὅδε
3908,51690,ἐγὼ,ἐγώ
3909,51705,οὐδένα,οὐδείς
3910,51721,ἐγώ,ἐγώ
3911,51728,οἴει,οἴομαι
3912,51729,με,ἐγώ
3913,51736,οὐδένα,οὐδείς
3914,51740,ἀλλʼ,ἀλλά
3915,51766,ληφθέντα,λαμβάνω
3916,51773,με,ἐγώ
3917,51781,μηδείς,μηδείς
3918,51807,κατάμενε,καταμένω
3919,51812,σοῦ,σεύω
3920,51813,βουλευσώμεθα,βουλεύω
3921,51834,παραιτησομένους,παραιτέομαι
3922,51885,σοι,σύ
3923,51888,τι,τις
3924,51913,πολλὰ,πολύς
3925,51926,σου,σύ
3926,51928,ὑπισχνοῦνταί,ὑπισχνέομαι
3927,51929,σοι,σύ
3928,51935,ἡγεῖσθαι,ἡγέομαι
3929,51940,θεοὶ,θεός
3930,51941,ἵλεῳ,ἵλαος
3931,51945,σοι,σύ
3932,51966,σου,σύ
3933,51990,νεῖμαι,νέμω
3934,51992,ἀκούσας,
3935,51998,ναὶ,ναί
3936,52006,ὑμῖν,ὑμεῖς
3937,52007,ἀποκρινοῦμαι,ἀποκρίνω
3938,52013,ὑμῖν,ὑμεῖς
3939,52022,θεοὶ,θεός
3940,52023,παραδιδῶσιν,παραδίδωμι
3941,52039,ἐγὼ,ἐγώ
3942,52047,ἀφίστατε,ἀφίστημι
3943,52049,Λακεδαιμονίων,Λακεδαιμόνιος
3944,52074,ξυνεβάλλοντο,συμβάλλω
3945,52090,ἡγεμὼν,ἡγεμών
3946,52095,μέντοι,μέντοι
3947,52099,τρεῖς,τρέω
3948,52111,ἐμοὶ,ἐγώ
3949,52119,ὑμεῖς,ὑμεῖς
3950,52126,ὑμῖν,ὑμεῖς
3951,52138,πορεύεσθε,πορεύω
3952,52140,ἡμεῖς,ἡμεῖς
3953,52142,ὑμᾶς,ὑμεῖς
3954,52146,ἥκητε,ἥκω
3955,52148,δεξόμεθα,δέχομαι
3956,52180,διαθέμενοι,διατίθημι
3957,52187,τἆλλα,ἄλλος
3958,52197,οὐδενὶ,οὐδείς
3959,52198,ἐνέτυχον,
3960,52217,μίαν,εἷς
3961,52228,ἀνδράποδα,ἀνδράποδον
3962,52238,Καλχηδονίας,Καλχηδόνιος
3963,52244,ἑπτὰ,ἑπτά
3964,52248,Ἀναβάσεως,ἀνάβασις
3965,52325,ʽὁ,
3966,52330,ὤν̓,
3967,52376,ἀπαγγελεῖν,ἀπαγγέλλω
3968,52383,ἀπαλλάξοιτο,ἀπαλλάσσω
3969,52443,μηδὲν,μηδείς
3970,52445,μήτε,μήτε
3971,52446,ἐμοὶ,ἐγώ
3972,52449,μηδενί,μηδείς
3973,52455,ἐγὼ,ἐγώ
3974,52471,ἀσφαλές,ἀσφαλής
3975,52534,ἁρμοστῇ,ἁρμοστής
3976,52536,γεγενημένος,γίγνομαι
3977,52541,ἀποπλευσούμενος,ἀποπλέω
3978,52565,τινὲς,τις
3979,52567,σὲ,σός
3980,52580,ἀλλʼ,ἀλλά
3981,52583,ἔγωγε,ἐγώ
3982,52601,ἀλλʼ,ἀλλά
3983,52606,ἐγώ,ἐγώ
3984,52607,σοι,σύ
3985,52612,πορευσόμενον,πορεύω
3986,52633,Ἀναξίβιον,Ἀναξίβιος
3987,52650,συσκευασαμένους,συσκευάζω
3988,52658,παρῇ,πάρειμι
3989,52722,ἐπιτήδεια,ἐπιτήδειος
3990,52740,τἆλλα,ἄλλος
3991,52752,ὑμῖν,ὑμεῖς
3992,52869,ἑκόντες,ἑκών
3993,52870,ἀνοίξουσιν,ἀνοίγνυμι
3994,52910,ἀναπεταννύασι,ἀναπετάννυμι
3995,52924,γιγνόμενα,γίγνομαι
3996,52928,ἐφʼ,ἐπί
3997,52947,συνεισπίπτει,συνεισπίπτω
3998,52948,εἴσω,εἴσω
3999,52957,Βυζάντιοι,Βυζάντιος
4000,52963,εἰσπῖπτον,εἰσπίπτω
4001,53066,σοι,σύ
4002,53070,Ξενοφῶν,Ξενοφῶν
4003,53092,βούλοιο,βούλομαι
4004,53094,σύ,σύ
4005,53097,ὀνήσαις,ὀνίνημι
4006,53099,ἡμεῖς,ἡμεῖς
4007,53100,σὲ,σός
4008,53108,ἀλλʼ,ἀλλά
4009,53129,βουλόμενος,βούλομαι
4010,53136,παρηγγύα,παρεγγυάω
4011,53140,ἄλλους,ἄλλος
4012,53161,ὀκτὼ,ὀκτώ
4013,53170,παρεδεδραμήκεσαν,παρατρέχω
4014,53177,ἐκτάξασθαί,ἐκτάσσω
4015,53180,Θρᾴκιον,Θρᾴκιος
4016,53227,Λακεδαιμονίους,Λακεδαιμόνιος
4017,53233,τιμωρησώμεθα,τιμωρέω
4018,53238,οὐδὲν,οὐδείς
4019,53244,ἔσται,εἰμί
4020,53251,Λακεδαιμονίοις,Λακεδαιμόνιος
4021,53271,γεγενημένα,γίγνομαι
4022,53276,Ἀθηναῖοι,Ἀθηναῖος
4023,53283,Λακεδαιμονίους,Λακεδαιμόνιος
4024,53286,συμμάχους,σύμμαχος
4025,53297,νεωρίοις,νεώριον
4026,53298,οὐκ,οὐ
4027,53312,κατʼ,κατά
4028,53317,ἐνδήμων,ἔνδημος
4029,53362,ἐπίστασθε,ἐφίστημι
4030,53369,οἰόμεθα,οἴομαι
4031,53372,Λακεδαιμονίοις,Λακεδαιμόνιος
4032,53377,συμμάχων,σύμμαχος
4033,53389,προσγεγενημένων,προσγίγνομαι
4034,53391,Τισσαφέρνους,Τισσαφέρνης
4035,53398,βαρβάρων,βάρβαρος
4036,53401,ἡμῖν,ἡμεῖς
4037,53404,πολεμιωτάτου,πολέμιος
4038,53413,ἀφαιρησόμενοι,ἀφαιρέω
4039,53417,ἀποκτενοῦντες,ἀποκτείνω
4040,53441,μηδʼ,μηδέ
4041,53443,ἀπολώμεθα,ἀπόλλυμι
4042,53467,στρατευσομέναις,στρατεύω
4043,53495,ἐγὼ,ἐγώ
4044,53506,ἐμέ,ἐγώ
4045,53511,ὀργυιὰς,ὄργυια
4046,53515,ὑμῖν,ὑμεῖς
4047,53533,δύνησθε,δύναμαι
4048,53547,μοι,ἐγώ
4049,53553,ἡμεῖς,ἡμεῖς
4050,53554,οὐδὲν,οὐδείς
4051,53556,ποιήσοντες,ποιέω
4052,53557,παρεληλύθαμεν,παρέρχομαι
4053,53562,ἀλλʼ,ἀλλά
4054,53567,ὑμῶν,ὑμεῖς
4055,53577,δηλώσοντες,δηλόω
4056,53593,Ἠλεῖον,Ἠλεῖος
4057,53594,ἐροῦντα,λέγω
4058,53601,Ἀχαιόν,Ἀχαιός
4059,53607,ἐροῦντες,λέγω
4060,53611,καθημένων,κάθημαι
4061,53625,στρατηγιῶν,στρατηγία
4062,53645,ἡγεῖσθαι,ἡγέομαι
4063,53649,Δέλτα,Δέλτα
4064,53657,λήψοιντο,λαμβάνω
4065,53662,μόλωσιν,βλώσκω
4066,53683,ʽἀπεκρίνατο,
4067,53697,ἀπαγγελεῖ,ἀπαγγέλλω
4068,53700,βουλεύσοιτο,βουλεύω
4069,53704,τι,τις
4070,53706,ἀγαθόν̓,
4071,53731,παρέσεσθαι,πάρειμι
4072,53771,Κοιρατάδας,Κοιρατάδας
4073,53783,εἵποντο,ἕπομαι
4074,53785,εἴκοσιν,εἴκοσι
4075,53790,εἴκοσι,εἴκοσι
4076,53792,ἐλαῶν,ἐλαία
4077,53793,τρεῖς,τρέω
4078,53795,σκορόδων,σκόροδον
4079,53803,κρομμύων,κρόμμυον
4080,53844,Ἀναξίβιον,Ἀναξίβιος
4081,53857,Ξενοφῶντα,Ξενοφῶν
4082,53862,Βυζαντίους,Βυζάντιος
4083,53907,ἐκαλλιέρει,καλλιερέω
4084,53932,Τιμασίων,Τιμασίων
4085,53942,Ὀρχομένιος,Ὀρχομένιος
4086,53944,Κοιρατάδᾳ,Κοιρατάδας
4087,53950,ἡγησόμενον,ἡγέομαι
4088,54033,Σεύθην,Σεύθης
4089,54034,βουλόμενοι,βούλομαι
4090,54056,οἰόμενος,οἴομαι
4091,54060,Λακεδαιμονίοις,Λακεδαιμόνιος
4092,54061,γένοιντο,γίγνομαι
4093,54069,Τιμασίων,Τιμασίων
4094,54079,οἰόμενος,οἴομαι
4095,54087,ταὐτὰ,αὐτός
4096,54100,τὰ,ὁ
4097,54102,ἀποδιδόμενοι,ἀποδίδωμι
4098,54130,γιγνομένων,γίγνομαι
4099,54178,ὑπολελειμμένους,ὑπολείπω
4100,54184,οὐδένα,οὐδείς
4101,54219,συγκείμενα,σύγκειμαι
4102,54227,ἥκοντα,ἥκω
4103,54264,μηχανῇ,μηχανάομαι
4104,54300,τριακόντορον,τριακόντορος
4105,54308,Περινθίους,Περίνθιος
4106,54336,εἵποντο,ἕπομαι
4107,54339,διαβησόμενοι,διαβαίνω
4108,54358,Μηδοσάδην,Μηδοσάδης
4109,54366,ὑπισχνούμενος,ὑπισχνέομαι
4110,54369,τι,τις
4111,54378,οὐδὲν,οὐδείς
4112,54379,οἷόν,οἷος
4113,54398,Πέρινθον,Πέρινθος
4114,54422,Περινθίων,Περίνθιος
4115,54446,ἁρμοστής,ἁρμοστής
4116,54483,ἐμὲ,ἐγώ
4117,54500,ἐγὼ,ἐγώ
4118,54514,καταδύσω,καταδύω
4119,54516,ταῦτʼ,οὗτος
4120,54546,εἴσεισι,εἴσειμι
4121,54548,συλληφθήσεται,συλλαμβάνω
4122,54557,παραδοθήσεται,παραδίδωμι
4123,54579,παρεῖεν,πάρειμι
4124,54582,θεοὶ,θεός
4125,54599,κωλύσοντος,κωλύω
4126,54601,οὔτʼ,οὔτε
4127,54621,ἁρμοστῇ,ἁρμοστής
4128,54625,ἐπιτηδείων,ἐπιτήδειος
4129,54626,οὐδὲν,οὐδείς
4130,54713,ἑξήκοντα,ἑξήκοντα
4131,54746,Σεύθην,Σεύθης
4132,54748,κατέμαθεν,καταμανθάνω
4133,54757,Σεύθῃ,Σεύθης
4134,54767,ὁρῷντο,ὁράω
4135,54772,μήτε,μήτε
4136,54797,ἑρμηνέα,ἑρμηνεύς
4137,54805,Σεύθῃ,Σεύθης
4138,54809,βουλόμενος,βούλομαι
4139,54837,πελτασταὶ,πελταστής
4140,54874,ἐχίλου,χιλόω
4141,54881,ἐγκεχαλινωμένοις,ἐγχαλινόω
4142,54891,πρόγονος,πρόγονος
4143,54907,σκευοφόρα,σκευοφόρος
4144,54947,Θρᾴκιον,Θρᾴκιος
4145,54951,προύπινον,προπίνω
4146,54973,ἐμέ,ἐγώ
4147,54979,Καλχηδόνα,Καλχηδών
4148,54985,μου,ἐγώ
4149,54995,ὑπισχνούμενός,ὑπισχνέομαι
4150,54996,μοι,ἐγώ
4151,55012,ἐπήρετο,ἐπαίρω
4152,55029,ἐγὼ,ἐγώ
4153,55038,ὑπισχνούμενος,ὑπισχνέομαι
4154,55045,σέ,σός
4155,55049,σε,σύ
4156,55051,μοι,ἐγώ
4157,55059,μοι,ἐγώ
4158,55062,σὺ,σύ
4159,55089,ἀφήγησαι,ἀφηγέομαι
4160,55092,σοι,σύ
4161,55102,διαβήσοιτο,διαβαίνω
4162,55106,οὐδὲν,οὐδείς
4163,55112,σοὶ,σός
4164,55119,διαβαίης,διαβαίνω
4165,55128,σὺ,σύ
4166,55129,ἔλεγες,λέγω
4167,55144,οἷόν,οἷος
4168,55150,Πέρινθον,Πέρινθος
4169,55166,ἐγὼ,ἐγώ
4170,55170,εἷς,εἷς
4171,55176,εἷς,εἷς
4172,55178,λοχαγῶν,λοχαγέω
4173,55217,ἐγὼ,ἐγώ
4174,55227,εἴσιθι,εἴσειμι
4175,55229,ἀκούσας,
4176,55235,οὐδενὶ,οὐδείς
4177,55243,συγγενεῖς,συγγενής
4178,55262,ἐπήρετο,ἐπαίρω
4179,55263,Σεύθην,Σεύθης
4180,55265,τι,τις
4181,55279,μοι,ἐγώ
4182,55285,Μελανδῖται,Μελανδῖται
4183,55311,ἐγὼ,ἐγώ
4184,55313,ἐξετράφην,ἐκτρέφω
4185,55323,νεανίσκος,νεανίσκος
4186,55335,ἐκαθεζόμην,καθέζομαι
4187,55339,δοῦναί,δίδωμι
4188,55340,μοι,ἐγώ
4189,55355,ποιοίην,ποιέω
4190,55357,ζῴην,ζήω
4191,55367,μοι,ἐγώ
4192,55374,οὓς,ὅς
4193,55376,ὄψεσθε,ὁράω
4194,55383,ἐγὼ,ἐγώ
4195,55388,λῃζόμενος,ληΐζομαι
4196,55396,μοι,ἐγώ
4197,55410,ταῦτʼ,οὗτος
4198,55413,ἐγὼ,ἐγώ
4199,55453,κυζικηνόν,Κυζικηνός
4200,55471,ζεύγη,ζεῦγος
4201,55478,ἐὰν,ἐάν
4202,55494,Λακεδαιμονίων,Λακεδαιμόνιος
4203,55507,σέ,σός
4204,55520,κοινωνοὺς,κοινωνός
4205,55539,σοὶ,σός
4206,55553,ἐμοὶ,ἐγώ
4207,55621,δέκα,δέκα
4208,55629,Ξενοφῶν,Ξενοφῶν
4209,55653,αὑτὸς,αὐτός
4210,55674,ὑμᾶς,ὑμεῖς
4211,55681,ἐξαπατήσεσθαι,ἐξαπατάω
4212,55683,ὑμᾶς,ὑμεῖς
4213,55690,περιόψεσθαι,περιοράω
4214,55710,ἴητε,εἶμι
4215,55714,ὑμᾶς,ὑμεῖς
4216,55730,ἐμοὶ,ἐγώ
4217,55764,τι,τις
4218,55771,τι,τις
4219,55773,ἡμῖν,ἡμεῖς
4220,55787,ἀράτω,αἴρω
4221,55794,ἀπιόντες,
4222,55806,ἕπεσθε,ἕπομαι
4223,55808,ἡγουμένῳ,ἡγέομαι
4224,55814,ἡγεῖτο,ἡγέομαι
4225,55818,εἵποντο,ἕπομαι
4226,55820,Νέων,Νέων
4227,55837,τριάκοντα,τριάκοντα
4228,55869,ἡμεῖς,ἡμεῖς
4229,55870,πορευόμεθα,πορεύω
4230,55896,ἡμῖν,ἡμεῖς
4231,55897,ἡγήσῃ,ἡγέομαι
4232,55899,πλεῖστά,πολύς
4233,55905,νομιοῦμεν,νομίζω
4234,55917,ἁθρόας,ἀθρόος
4235,55929,ἀριστῴητε,ἀριστάω
4236,55931,ἡγοῦ,ἡγέομαι
4237,55955,ἐγώ,ἐγώ
4238,55964,ἐμοί,ἐγώ
4239,55972,κυζικηνόν,Κυζικηνός
4240,55974,λοχαγοῖς,λοχαγέω
4241,55991,ποτὰ,ποτε
4242,56001,ὁπόσα,ὁπόσος
4243,56012,ὑμῖν,ὑμεῖς
4244,56023,ἡμεῖς,ἡμεῖς
4245,56036,ὑμῖν,ὑμεῖς
4246,56040,ἐπήρετο,ἐπαίρω
4247,56049,συνέπεσθαί,συνέπομαι
4248,56050,σοι,σύ
4249,56060,ἑπτὰ,ἑπτά
4250,56069,ἐδίδοτο,δίδωμι
4251,56072,βουλομένῳ,βούλομαι
4252,56078,ταὐτὰ,αὐτός
4253,56080,παντὸς,πᾶς
4254,56094,βουλομένῳ,βούλομαι
4255,56103,οἷόν,οἷος
4256,56108,ὠνουμένους,ὠνέομαι
4257,56131,προσλήψοιντο,προσλαμβάνω
4258,56153,ἐπιψηφιῶ,ἐπιψηφίζω
4259,56158,οὐδεὶς,οὐδείς
4260,56173,συστρατεύσοιντο,συστρατεύω
4261,56180,ἄλλοι,ἄλλος
4262,56215,ἑνὶ,εἷς
4263,56222,Σεύθῃ,Σεύθης
4264,56233,διαπραξόμενοι,διαπράσσω
4265,56254,δώδεκα,δυώδεκα
4266,56269,ἔσοιτο,εἰμί
4267,56278,ὑμᾶς,ὑμεῖς
4268,56287,σωφρονῆτε,σωφρονέω
4269,56297,ὑμῖν,ὑμεῖς
4270,56305,διδῶτε,δίδωμι
4271,56311,ἔπειθεν,πείθω
4272,56337,Σεύθης,Σεύθης
4273,56352,σε,σύ
4274,56372,σὺ,σύ
4275,56379,Σεύθῃ,Σεύθης
4276,56381,σὸν,σός
4277,56383,μέγιστόν,μέγας
4278,56388,τῇδε,ὅδε
4279,56399,ἄλλοι,ἄλλος
4280,56413,Σεύθην,Σεύθης
4281,56417,σοι,σύ
4282,56454,ἐφόδιον,ἐφόδιον
4283,56489,καθημένοις,κάθημαι
4284,56506,ἄρτοι,ἄρτος
4285,56523,ἐτίθεντο,τίθημι
4286,56539,παρακειμένους,παράκειμαι
4287,56541,διέκλα,διακλάω
4288,56545,ἐρρίπτει,ῥίπτω
4289,56566,ταὐτὰ,αὐτός
4290,56572,ἔκειντο,κεῖμαι
4291,56574,Ἀρκὰς,Ἀρκάς
4292,56577,Ἀρύστας,Ἀρύστας
4293,56595,τριχοίνικον,τριχοίνικος
4294,56619,παρʼ,παρά
4295,56645,ἐγὼ,ἐγώ
4296,56694,σοι,σύ
4297,56697,Σεύθη,Σεύθης
4298,56735,Τιμασίων,Τιμασίων
4299,56740,ἀργυρᾶν,ἀργύρεος
4300,56744,δέκα,δέκα
4301,56782,σοι,σύ
4302,56804,καθήμενος,κάθημαι
4303,56820,ʽἤδη,
4304,56823,ἐτύγχανεν̓,
4305,56832,ἐγὼ,ἐγώ
4306,56834,σοι,σύ
4307,56843,ἐμοὺς,ἐμός
4308,56848,πιστούς,
4309,56858,ἐμοῦ,ἐγώ
4310,56859,σοι,σύ
4311,56860,βουλομένους,βούλομαι
4312,56868,σε,σύ
4313,56887,θεοὶ,θεός
4314,56894,ἀπολήψῃ,ἀπολαμβάνω
4315,56916,λῄζεσθαί,ληΐζομαι
4316,56917,σε,σύ
4317,56920,ἀλλʼ,ἀλλά
4318,56923,παρέσονται,πάρειμι
4319,56925,σὲ,σός
4320,56931,συνεξέπιε,συνεκπίνω
4321,56948,σάλπιγξιν,σάλπιγξ
4322,56965,ἐξήλατο,ἐξάλλομαι
4323,56972,εἰσῇσαν,εἴσειμι
4324,57006,μηδεὶς,μηδείς
4325,57017,ὑμῖν,ὑμεῖς
4326,57019,ὑμεῖς,ὑμεῖς
4327,57048,ἡμῶν,ἡμεῖς
4328,57050,ἴσασί,οἶδα
4329,57071,μάλιστʼ,μάλιστα
4330,57084,ἡγεῖσθαι,ἡγέομαι
4331,57094,ἐγὼ,ἐγώ
4332,57101,ὑμᾶς,ὑμεῖς
4333,57107,ὑμᾶς,ὑμεῖς
4334,57140,ἡγεῖται,ἡγέομαι
4335,57166,ἡγεῖσθαί,ἡγέομαι
4336,57204,ἐγὼ,ἐγώ
4337,57212,ὑμῖν,ὑμεῖς
4338,57264,τεθωρακισμένους,θωρακίζω
4339,57281,ἡγοῦντο,ἡγέομαι
4340,57286,εἵποντο,ἕπομαι
4341,57325,πεζῶν,πέζα
4342,57336,φαινόμεθα,φαίνω
4343,57346,ἐγὼ,ἐγώ
4344,57348,σκεψάμενός,σκοπέω
4345,57352,ταῦτʼ,οὗτος
4346,57355,διʼ,διά
4347,57371,ἴχνη,ἴχνος
4348,57375,ἡγούμενα,ἡγέομαι
4349,57398,θεὸς,θεός
4350,57407,ἀλλʼ,ἀλλά
4351,57408,ἐγὼ,ἐγώ
4352,57425,ὑμεῖς,ὑμεῖς
4353,57427,ἕπεσθε,ἕπομαι
4354,57429,κἂν,ἐάν
4355,57430,λειφθῆτε,λείπω
4356,57436,ἕπεσθε,ἕπομαι
4357,57476,καταθεῖν,καταθέω
4358,57486,πελταστὰς,πελταστής
4359,57491,ἀλλʼ,ἀλλά
4360,57492,ἕπεσθε,ἕπομαι
4361,57495,δύνησθε,δύναμαι
4362,57505,ἀκούσας,
4363,57512,ἵππου,ἵππος
4364,57516,ἤρετο,ἔρομαι
4365,57531,μόνου,μόνος
4366,57538,δραμοῦνται,τρέχω
4367,57544,ἐγὼ,ἐγώ
4368,57546,ἡγῶμαι,ἡγέομαι
4369,57553,Τιμασίων,Τιμασίων
4370,57559,τετταράκοντα,τεσσαράκοντα
4371,57585,ἡγεῖτο,ἡγέομαι
4372,57599,τριάκοντα,τριάκοντα
4373,57612,ἔλεγες,λέγω
4374,57623,οἴχονταί,οἴχομαι
4375,57624,μοι,ἐγώ
4376,57637,ἐργάσωνται,ἐργάζομαι
4377,57639,πολέμιοι,πολέμιος
4378,57648,τινὰς,τις
4379,57649,ἡμῶν,ἡμεῖς
4380,57656,ἀλλʼ,ἀλλά
4381,57657,ἐγὼ,ἐγώ
4382,57671,σὺ,σύ
4383,57690,ἀνδράποδα,ἀνδράποδον
4384,57701,μύρια,μύριοι
4385,57725,ἐνθείη,ἐντίθημι
4386,57729,οἷα,οἷος
4387,57747,Πέρινθον,Πέρινθος
4388,57796,ἀγγείοις,ἀγγεῖον
4389,57803,ῥῖνες,ῥίς
4390,57832,στέρνοις,στέρνον
4391,57849,ἀλλʼ,ἀλλά
4392,57866,καταβήσονται,καταβαίνω
4393,57867,οἰκήσοντες,οἰκέω
4394,57974,παιδὶ,παῖς
4395,58001,οὐδὲν,οὐδείς
4396,58019,ἤρετο,ἔρομαι
4397,58039,παῖε,παίω
4398,58052,ἐπήρετο,ἐπαίρω
4399,58070,μηδέτερον,μηδέτερος
4400,58082,σοι,σύ
4401,58089,μοι,ἐγώ
4402,58101,γελῶν,γελάω
4403,58113,μηδʼ,μηδέ
4404,58117,κωμῶν,κώμη
4405,58154,καλουμένοις,καλέω
4406,58155,Θρᾳξὶ,Θρᾷξ
4407,58162,τʼ,σύ
4408,58188,Σεύθῃ,Σεύθης
4409,58192,σκηνοῖεν,σκηνέω
4410,58200,τʼ,σύ
4411,58207,χωρίοις,χωρίον
4412,58231,Ξενοφῶντος,Ξενοφῶν
4413,58251,μηδὲν,μηδείς
4414,58261,ταῦτʼ,οὗτος
4415,58275,ἐπιοῦσαν,ἔπειμι
4416,58286,ἡγεμὼν,ἡγεμών
4417,58301,σκότους,σκότος
4418,58315,σταυροῖς,σταυρός
4419,58317,προβάτων,πρόβατον
4420,58344,ἀποκόψοντες,ἀποκόπτω
4421,58346,δοράτων,δόρυ
4422,58356,ὀνομαστὶ,ὀνομαστί
4423,58365,κατακαυθήσεσθαι,κατακαίω
4424,58397,ὀκτωκαίδεκα,ὀκτωκαίδεκα
4425,58404,ἐκπηδῶσιν,ἐκπηδάω
4426,58433,ὑπεραλλομένων,ὑπεράλλομαι
4427,58436,ἐλήφθησάν,λαμβάνω
4428,58441,πελτῶν,πέλτη
4429,58443,σταυροῖς,σταυρός
4430,58451,ἐξόδων,ἔξοδος
4431,58465,τινὲς,τις
4432,58471,παρʼ,παρά
4433,58487,Εὐοδέα,Εὐοδεύς
4434,58488,λοχαγὸν,λοχαγός
4435,58496,οὐδείς,οὐδείς
4436,58502,τινων,τις
4437,58511,ἑπτὰ,ἑπτά
4438,58520,Θρᾴκιον,Θρᾴκιος
4439,58549,ἐδεξιοῦτό,δεξιόομαι
4440,58589,παραδίδωσιν,παραδίδωμι
4441,58619,τριπλασίαν,τριπλάσιος
4442,58627,Ὀδρυσῶν,Ὀδρύσαι
4443,58635,συστρατευσόμενοι,συστρατεύω
4444,58651,πελταστάς,πελταστής
4445,58698,ἀλλʼ,ἀλλά
4446,58699,ἔγωγε,ἐγώ
4447,58710,ἔσονται,εἰμί
4448,58715,μέντοι,μέντοι
